feature_politeness_==Please==_mean_np,feature_politeness_==Please_start==_mean_np,feature_politeness_==HASHEDGE==_mean_np,feature_politeness_==Indirect_(btw)==_mean_np,feature_politeness_==Hedges==_mean_np,feature_politeness_==Factuality==_mean_np,feature_politeness_==Deference==_mean_np,feature_politeness_==Gratitude==_mean_np,feature_politeness_==Apologizing==_mean_np,feature_politeness_==1st_person_pl.==_mean_np,feature_politeness_==1st_person==_mean_np,feature_politeness_==1st_person_start==_mean_np,feature_politeness_==2nd_person==_mean_np,feature_politeness_==2nd_person_start==_mean_np,feature_politeness_==Indirect_(greeting)==_mean_np,feature_politeness_==Direct_question==_mean_np,feature_politeness_==Direct_start==_mean_np,feature_politeness_==HASPOSITIVE==_mean_np,feature_politeness_==HASNEGATIVE==_mean_np,feature_politeness_==SUBJUNCTIVE==_mean_np,feature_politeness_==INDICATIVE==_mean_np,feature_politeness_==Please==_mean_p,feature_politeness_==Please_start==_mean_p,feature_politeness_==HASHEDGE==_mean_p,feature_politeness_==Indirect_(btw)==_mean_p,feature_politeness_==Hedges==_mean_p,feature_politeness_==Factuality==_mean_p,feature_politeness_==Deference==_mean_p,feature_politeness_==Gratitude==_mean_p,feature_politeness_==Apologizing==_mean_p,feature_politeness_==1st_person_pl.==_mean_p,feature_politeness_==1st_person==_mean_p,feature_politeness_==1st_person_start==_mean_p,feature_politeness_==2nd_person==_mean_p,feature_politeness_==2nd_person_start==_mean_p,feature_politeness_==Indirect_(greeting)==_mean_p,feature_politeness_==Direct_question==_mean_p,feature_politeness_==Direct_start==_mean_p,feature_politeness_==HASPOSITIVE==_mean_p,feature_politeness_==HASNEGATIVE==_mean_p,feature_politeness_==SUBJUNCTIVE==_mean_p,feature_politeness_==INDICATIVE==_mean_p,feature_politeness_==Please==_grad_np,feature_politeness_==Please_start==_grad_np,feature_politeness_==HASHEDGE==_grad_np,feature_politeness_==Indirect_(btw)==_grad_np,feature_politeness_==Hedges==_grad_np,feature_politeness_==Factuality==_grad_np,feature_politeness_==Deference==_grad_np,feature_politeness_==Gratitude==_grad_np,feature_politeness_==Apologizing==_grad_np,feature_politeness_==1st_person_pl.==_grad_np,feature_politeness_==1st_person==_grad_np,feature_politeness_==1st_person_start==_grad_np,feature_politeness_==2nd_person==_grad_np,feature_politeness_==2nd_person_start==_grad_np,feature_politeness_==Indirect_(greeting)==_grad_np,feature_politeness_==Direct_question==_grad_np,feature_politeness_==Direct_start==_grad_np,feature_politeness_==HASPOSITIVE==_grad_np,feature_politeness_==HASNEGATIVE==_grad_np,feature_politeness_==SUBJUNCTIVE==_grad_np,feature_politeness_==INDICATIVE==_grad_np,feature_politeness_==Please==_grad_p,feature_politeness_==Please_start==_grad_p,feature_politeness_==HASHEDGE==_grad_p,feature_politeness_==Indirect_(btw)==_grad_p,feature_politeness_==Hedges==_grad_p,feature_politeness_==Factuality==_grad_p,feature_politeness_==Deference==_grad_p,feature_politeness_==Gratitude==_grad_p,feature_politeness_==Apologizing==_grad_p,feature_politeness_==1st_person_pl.==_grad_p,feature_politeness_==1st_person==_grad_p,feature_politeness_==1st_person_start==_grad_p,feature_politeness_==2nd_person==_grad_p,feature_politeness_==2nd_person_start==_grad_p,feature_politeness_==Indirect_(greeting)==_grad_p,feature_politeness_==Direct_question==_grad_p,feature_politeness_==Direct_start==_grad_p,feature_politeness_==HASPOSITIVE==_grad_p,feature_politeness_==HASNEGATIVE==_grad_p,feature_politeness_==SUBJUNCTIVE==_grad_p,feature_politeness_==INDICATIVE==_grad_p
0.0,0.0,0.7142857142857143,0.0,0.42857142857142855,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,1.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.7142857142857143,0.0,0.0,0.0,0.0,-0.1428571428571429,0.0,-0.17857142857142855,0.0,0.0,0.10714285714285714,0.0,-0.07142857142857142,1.1108482417372559e-17,0.07142857142857141,0.07142857142857141,1.1108482417372559e-17,-0.10714285714285714,0.0,0.07142857142857144,-4.4235991976298466e-17,0.07142857142857145,0.0,0.0,0.0,0.0,0.03571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10714285714285714,-0.10714285714285714,0.0,0.0,0.0,0.0,0.0,-0.0357142857142857,0.1428571428571429,0.0,0.0
0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.5,0.8333333333333334,0.0,0.0,0.0,0.0,0.25,0.0,0.125,0.0,0.0,0.0,0.0,0.25,0.125,0.25,0.125,0.0,0.125,0.0,0.0,0.375,0.25,0.0,0.0,0.0,0.0,-0.1428571428571428,0.0,-0.1428571428571428,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,-0.1428571428571428,0.0,-0.1428571428571428,-0.1428571428571428,0.0,0.028571428571428577,0.14285714285714277,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.011904761904761899,0.0,0.0,0.0,0.0,0.14285714285714288,0.05952380952380953,0.0476190476190476,-0.011904761904761904,0.0,-0.0833333333333333,0.0,0.0,0.13095238095238093,0.14285714285714288,0.0,0.0
0.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.125,0.25,0.375,0.125,0.0,0.125,0.0,0.125,0.625,0.375,0.0,0.0,0.0,0.0,0.08571428571428572,0.0,-0.05714285714285711,0.0,0.08571428571428572,0.0,0.0,-0.08571428571428574,0.0,0.0,-0.1428571428571428,0.0,0.0,0.0,-0.08571428571428574,-0.17142857142857137,0.2285714285714285,0.0,0.0,0.0,0.0,-0.047619047619047616,0.0,-0.047619047619047616,0.04761904761904762,0.0,0.0,0.0,-0.011904761904761904,-0.047619047619047616,-0.011904761904761939,0.011904761904761899,0.0,-0.059523809523809576,0.0,-0.011904761904761904,0.13095238095238093,0.03571428571428571,0.0,0.0
0.0,0.0,0.625,0.0,0.5,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.625,0.0,0.125,0.375,0.125,0.5,0.625,0.0,0.125,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.4444444444444444,0.0,0.1111111111111111,0.0,0.2222222222222222,0.5555555555555556,0.3333333333333333,0.0,0.0,0.0,0.0,-0.03571428571428569,0.0,-0.07142857142857137,0.0,0.0,0.08333333333333331,0.0,0.0,0.0,0.08333333333333331,-0.035714285714285754,0.0,-0.0833333333333333,0.011904761904761913,0.05952380952380953,1.0992982082905543e-17,0.059523809523809486,0.0,-0.059523809523809576,0.0,0.0,-0.016666666666666614,0.0,-0.016666666666666614,0.0,0.0,0.049999999999999975,0.0,0.033333333333333326,1.445846464835485e-17,-0.016666666666666614,0.0666666666666667,0.0,-0.0666666666666667,0.0,0.049999999999999996,0.0333333333333334,0.01666666666666671,0.0,0.0
0.0,0.0,0.8,0.0,0.6,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.6,0.0,0.2,0.4,0.0,0.6,0.2,0.2,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,-1.0097476089672595e-16,0.0,-0.20000000000000015,0.0,0.0,0.0,0.0,0.1,0.0,0.0,-0.10000000000000012,0.0,-0.20000000000000007,-0.30000000000000016,0.0,0.3,-4.973883742554424e-18,0.2,0.0,0.0,0.0,0.30000000000000016,0.0,-0.09999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000016,0.0,0.0,0.0,0.0,0.0,0.10000000000000002,0.29999999999999993,0.0,0.0
0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.4,0.8,0.0,0.2,0.2,0.0,0.4,0.6,0.2,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.25,0.125,0.25,0.125,0.0,0.125,0.0,0.0,0.25,0.375,0.0,0.0,0.0,0.0,-0.10000000000000012,0.0,-0.20000000000000007,0.0,0.0,0.2,0.0,0.1,0.0,0.1,-0.2000000000000001,0.0,-0.20000000000000007,-0.20000000000000007,0.0,0.1,-3.012400608888356e-17,-4.973883742554424e-18,0.0,0.0,0.0,-0.035714285714285726,0.0,-0.035714285714285726,0.0,0.0,0.0,0.0,-0.07142857142857145,0.05952380952380953,0.023809523809523798,0.05952380952380953,0.0,-0.0833333333333333,0.0,0.0,-3.615826575801735e-17,0.08333333333333333,0.0,0.0
0.0,0.0,0.5454545454545454,0.0,0.45454545454545453,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.18181818181818182,0.5454545454545454,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.5454545454545454,0.18181818181818182,0.0,0.0,0.0,0.0,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.1,0.8,0.3,0.2,0.0,0.0,0.0,0.1,0.7,0.3,0.0,0.0,0.0,0.0,-0.03636363636363635,0.0,-0.009090909090909082,0.0,0.0,0.04545454545454545,0.0,0.0,-0.009090909090909087,0.03636363636363637,-0.03636363636363636,-0.018181818181818174,-0.04545454545454544,-0.036363636363636376,0.03636363636363635,0.06363636363636364,-0.018181818181818174,0.0,0.0,0.0,0.0,0.0484848484848485,0.0,3.946322212492138e-17,0.0,0.0,0.0,0.0,0.04242424242424241,0.04848484848484847,-0.07878787878787884,-0.024242424242424208,0.0,0.0,0.0,0.030303030303030314,0.006060606060606073,0.006060606060606084,0.0,0.0
0.0,0.0,0.5555555555555556,0.0,0.2222222222222222,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.4444444444444444,0.0,0.1111111111111111,0.1111111111111111,0.0,0.8888888888888888,0.5555555555555556,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,1.0,0.42857142857142855,0.0,0.0,0.0,0.0,-0.09999999999999995,0.0,-0.08333333333333331,0.0,-0.016666666666666646,0.06666666666666665,0.0,0.016666666666666666,0.0,0.0,-0.06666666666666664,0.0,-0.0666666666666667,-0.0666666666666667,0.0,0.06666666666666675,-0.06666666666666653,0.0,0.0,0.0,0.0,-0.1785714285714286,0.0,-0.17857142857142863,0.03571428571428571,0.0,0.0,0.0,0.07142857142857145,-0.03571428571428573,-0.17857142857142863,-0.10714285714285714,0.0,-0.10714285714285714,-0.10714285714285714,0.0,-4.4235991976298466e-17,0.10714285714285714,0.0,0.0
0.0,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.1111111111111111,0.0,0.1111111111111111,0.7777777777777778,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.7142857142857143,0.0,0.0,0.0,0.0,-0.11666666666666665,0.0,-0.0666666666666667,0.0,0.0,0.06666666666666665,0.0,0.0,0.0,0.0,-0.08333333333333331,0.0,-0.0666666666666667,0.0,-0.03333333333333329,-0.06666666666666661,-0.08333333333333326,-0.0666666666666667,0.0,0.0,0.0,0.07142857142857141,0.0,0.0,-0.10714285714285719,0.0,0.0,0.0,0.0,0.07142857142857141,-4.468413444629599e-18,-0.10714285714285714,0.0,0.0,0.0,0.10714285714285714,-0.10714285714285714,0.10714285714285714,0.0,0.0
0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.4444444444444444,0.3333333333333333,0.0,0.0,0.0,0.0,0.29411764705882354,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.29411764705882354,0.29411764705882354,0.0,0.058823529411764705,0.11764705882352941,0.0,0.29411764705882354,0.23529411764705882,0.0,0.0,0.0,0.0,0.08333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04999999999999994,0.0,0.0,0.0,-0.0666666666666667,0.0,0.0,0.11666666666666664,0.09999999999999998,0.0,0.0,0.0,0.0,0.034313725490196074,0.0,0.04411764705882352,0.0,0.0,0.0,0.0,0.0,0.007352941176470591,0.02205882352941177,-0.01715686274509801,0.0,-0.019607843137254898,-0.019607843137254888,0.0,0.022058823529411763,0.04656862745098038,0.0,0.0
0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.4,0.6,0.0,0.2,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,-0.20000000000000015,0.0,-0.20000000000000007,0.0,0.0,0.2,0.0,-4.973883742554424e-18,0.0,-0.10000000000000003,-0.10000000000000012,0.0,-0.20000000000000007,0.0,0.0,-1.0507920739455759e-16,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08571428571428572,0.0,0.0,0.0,0.0,0.08571428571428572,0.0,0.0,0.0,0.0,0.14285714285714277,-0.11428571428571427,0.0,0.0
0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.5,0.6666666666666666,0.0,0.16666666666666666,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.09090909090909091,0.2727272727272727,0.0,0.36363636363636365,0.0,0.0,0.0,0.36363636363636365,0.6363636363636364,0.09090909090909091,0.0,0.0,0.0,0.0,-0.11428571428571423,0.0,-0.11428571428571423,-0.08571428571428574,0.0,0.1428571428571428,0.0,0.0,0.0,-0.028571428571428553,-0.11428571428571425,0.0,-0.1428571428571428,0.0,0.0,0.08571428571428569,-0.028571428571428577,0.0,0.0,0.0,0.0,-0.018181818181818174,0.0,0.0,-0.03636363636363633,0.0,0.0,0.0,-0.03636363636363635,0.00909090909090911,0.0,0.018181818181818205,0.0,0.0,0.0,0.05454545454545454,0.027272727272727282,5.891683590763908e-18,0.0,0.0
0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.0,0.5000000000000001,0.0,0.5000000000000001,2.1133401854611596e-17,0.0,0.0,0.0,0.0,2.5171994467032234e-16,0.0,-0.5,7.158469023456183e-18,0.0,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,-7.850462293418875e-17,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0
0.0,0.0,0.375,0.0,0.25,0.0,0.0,0.25,0.0,0.125,0.0,0.125,0.5,0.0,0.0,0.125,0.0,0.875,0.625,0.25,0.0,0.0,0.0,0.2,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.26666666666666666,0.2,0.26666666666666666,0.06666666666666667,0.0,0.0,0.0,0.13333333333333333,0.3333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0.01190476190476188,0.0,-0.04761904761904768,0.0,0.0,1.5448768454755898e-17,0.0,0.035714285714285705,0.0,0.011904761904761899,-0.047619047619047616,0.0,0.0,-0.059523809523809576,0.0,0.03571428571428568,-0.035714285714285754,1.5448768454755898e-17,0.0,0.0,0.0,-0.05357142857142856,0.0,-0.042857142857142844,0.0,0.0,0.0,0.0,0.014285714285714285,0.014285714285714289,-0.035714285714285705,-0.014285714285714282,0.0,0.0,0.0,0.024999999999999998,-0.02142857142857141,0.02857142857142857,0.0,0.0
0.0,0.0,0.7142857142857143,0.0,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.2857142857142857,0.42857142857142855,0.0,0.14285714285714285,0.0,0.14285714285714285,1.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,-0.07142857142857151,0.0,-0.17857142857142863,1.1108482417372559e-17,0.0,0.10714285714285714,0.0,0.07142857142857144,0.0,-0.03571428571428573,-7.201824299201941e-18,0.0,-0.10714285714285714,0.0,0.10714285714285714,-4.4235991976298466e-17,-0.035714285714285685,0.0,0.0,0.0,0.0,-0.10714285714285714,0.0,-0.07142857142857142,0.0,0.0,0.0,0.0,0.03571428571428571,-0.10714285714285714,0.0,0.10714285714285714,0.0,0.0,0.0,0.0,0.07142857142857145,0.0,0.0,0.0
0.0,0.0,0.8571428571428571,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.5714285714285714,0.42857142857142855,0.0,0.14285714285714285,0.0,0.0,0.42857142857142855,0.7142857142857143,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,-0.10714285714285714,0.0,-0.07142857142857144,0.0,0.0,0.10714285714285714,0.0,0.0,0.0,0.03571428571428573,0.07142857142857141,0.0,-0.10714285714285714,0.0,0.0,0.0357142857142857,3.588136900444741e-17,0.0,0.0,0.0,0.0,-0.028571428571428553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057142857142857155,-0.08571428571428574,0.0,0.0,0.0,0.08571428571428572,0.02857142857142855,0.1142857142857143,0.17142857142857135,0.0,0.0
0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.13333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.0,0.8666666666666667,0.3333333333333333,0.0,0.0,0.0,0.0,0.75,0.0,0.75,0.0,0.0,0.0625,0.0,0.125,0.0625,0.125,0.8125,0.0,0.0625,0.1875,0.0625,0.3125,0.3125,0.0,0.0,0.0,0.0,8.675534309430259e-18,0.0,0.0,0.0,0.0,0.024999999999999998,0.0,0.014285714285714284,0.0,0.0,-3.1421588051628994e-18,0.0,-0.025,-0.025,0.0,0.007142857142857144,-0.024999999999999956,0.0,0.0,0.0,0.0,0.020588235294117626,0.0,0.020588235294117626,0.0,0.0,0.022058823529411763,0.0,0.01764705882352941,-0.019117647058823517,-0.03235294117647059,0.04852941176470588,0.0,-0.022058823529411756,-0.022058823529411756,0.010294117647058825,0.027941176470588237,-0.010294117647058816,0.0,0.0
0.0,0.0,0.8,0.0,0.6,0.2,0.0,0.0,0.0,0.4,0.0,0.4,0.8,0.0,0.2,0.2,0.2,0.6,0.8,0.0,0.0,0.0,0.0,0.75,0.0,0.75,0.25,0.0,0.0,0.0,0.75,0.5,0.5,0.25,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.19999999999999998,0.0,-3.012400608888356e-17,0.1,0.0,0.0,0.0,-4.0352477207549445e-17,0.0,0.1,-0.10000000000000003,0.0,-0.20000000000000007,-0.20000000000000007,0.2,0.2,0.19999999999999998,0.0,0.0,0.0,0.0,-0.09999999999999999,0.0,-0.09999999999999999,0.10000000000000002,0.0,0.0,0.0,-0.29999999999999993,1.2466677325125226e-16,-7.074640819510196e-17,0.10000000000000002,0.0,0.0,0.0,0.0,-0.2,-8.214889951798643e-17,0.0,0.0
0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.5,0.0,0.1,0.1,0.0,0.8,0.4,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,-0.012121212121212081,0.0,0.07272727272727272,0.0,0.0,0.054545454545454536,0.0,0.04242424242424241,0.0,0.0,-0.01818181818181825,0.0,-0.05454545454545458,-0.04242424242424239,0.0,0.0484848484848485,0.0606060606060606,0.0,0.0,0.0,0.0,0.0571428571428571,0.0,-0.08571428571428574,0.0,0.0,0.0,0.0,0.0,-0.028571428571428577,-0.057142857142857155,0.0,0.0,0.0,-0.028571428571428577,0.0,-0.11428571428571425,0.2285714285714285,0.0,0.0
0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.4,0.6,0.6,0.0,0.2,0.2,0.0,0.8,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,0.0,0.2,0.2,0.8,0.4,0.0,0.0,0.0,0.0,-0.10000000000000003,0.0,-4.973883742554424e-18,0.0,0.0,-0.1,0.0,-4.973883742554424e-18,0.1,0.3,-0.30000000000000016,0.0,-0.20000000000000007,-0.20000000000000007,0.0,0.19999999999999998,0.3000000000000001,0.0,0.0,0.0,0.0,-4.973883742554424e-18,0.0,-4.973883742554424e-18,0.1,0.0,0.0,0.0,0.1,-4.973883742554424e-18,0.09999999999999999,0.0,0.0,0.0,-4.973883742554424e-18,0.2,0.09999999999999991,0.3000000000000001,0.0,0.0
0.0,0.0,0.4,0.0,0.3,0.1,0.0,0.1,0.0,0.1,0.1,0.2,0.4,0.0,0.1,0.0,0.3,0.8,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.25,0.375,0.25,0.0,0.125,0.0,0.125,0.375,0.25,0.0,0.0,0.0,0.0,0.012121212121212074,0.0,0.00606060606060601,-0.01818181818181817,0.0,0.054545454545454536,0.0,0.006060606060606062,0.006060606060606062,9.86702062197544e-18,-1.7000289086186814e-17,0.0,-0.05454545454545458,0.0,-0.01818181818181814,0.01212121212121213,0.006060606060606113,0.0,0.0,0.0,0.0,-0.023809523809523826,0.0,-0.035714285714285726,0.0,0.0,0.0,-0.035714285714285726,0.0,0.0476190476190476,-0.1071428571428572,0.09523809523809525,0.0,-0.0833333333333333,0.0,-0.035714285714285726,-0.011904761904761939,-0.047619047619047616,0.0,0.0
0.0,0.0,0.4444444444444444,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.3333333333333333,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.4444444444444444,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.2,0.7,0.2,0.0,0.0,0.0,0.0,5.78338585934194e-17,0.0,1.445846464835485e-17,0.049999999999999975,0.0,0.06666666666666665,0.0,0.0,0.0,-0.01666666666666661,-0.04999999999999993,0.0,-0.0666666666666667,0.0,0.0,0.06666666666666671,3.6690045247769417e-17,0.0,0.016666666666666666,0.0,0.0,-0.08484848484848484,0.0,-0.04242424242424239,0.0,0.0,0.0,0.0,0.0,-0.09696969696969696,-0.05454545454545458,0.006060606060606062,0.0,0.0,0.0,3.288439831644102e-17,0.04242424242424243,0.06060606060606059,0.0,0.0
0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.4,0.0,0.1,0.1,0.0,0.8,0.5,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.3,0.1,0.0,0.1,0.0,0.6,0.1,0.0,0.0,0.0,0.0,-0.0484848484848485,0.0,-0.09696969696969696,0.0,0.0,0.054545454545454536,0.0,0.0,0.006060606060606062,0.0,-0.03636363636363638,0.0,-0.05454545454545458,-0.04242424242424239,0.0,0.08484848484848485,0.09090909090909091,0.0,0.0,0.0,0.0,0.030303030303030328,0.0,-0.04242424242424239,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.01212121212121213,-0.030303030303030276,0.054545454545454536,0.0,0.018181818181818174,0.0,0.04848484848484847,0.006060606060606062,0.0,0.0
0.0,0.0,0.6,0.0,0.3,0.1,0.0,0.1,0.0,0.0,0.1,0.3,0.3,0.0,0.1,0.0,0.1,0.4,0.5,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.125,0.125,0.0,0.125,0.125,0.125,0.125,0.375,0.0,0.0,0.0,0.0,-0.09696969696969693,0.0,-0.09090909090909093,0.006060606060606062,0.0,0.054545454545454536,0.0,0.0,-0.03030303030303028,-0.07878787878787877,-0.030303030303030328,0.0,-0.05454545454545458,0.0,-0.006060606060606053,0.02424242424242419,-0.07878787878787871,0.0,0.0,0.0,0.0,0.05952380952380953,0.0,0.0,0.0,0.08333333333333331,0.0,0.0,0.0,-0.011904761904761904,-0.035714285714285726,0.011904761904761899,0.0,-0.059523809523809576,0.08333333333333331,-0.011904761904761904,0.08333333333333331,0.08333333333333333,0.0,0.0
0.0,0.0,0.5714285714285714,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.0,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.5714285714285714,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.4,0.0,0.0,0.0,0.1,0.3,0.1,0.1,0.0,0.0,0.0,-0.035714285714285685,0.0,-0.07142857142857142,0.0,0.0,0.10714285714285714,0.0,-0.07142857142857141,0.0,-0.07142857142857142,-4.468413444629599e-18,0.0,-0.10714285714285714,-0.10714285714285714,1.1108482417372559e-17,0.21428571428571433,-1.3757568435214595e-17,0.0,0.0,0.0,0.0,0.00606060606060601,0.0,0.00606060606060601,0.0,0.0,0.0,0.0,0.0,-0.024242424242424208,-0.05454545454545456,0.036363636363636376,0.0,0.0,0.0,0.030303030303030314,0.07878787878787878,-0.05454545454545458,0.018181818181818174,0.0
