n_words_mean_np,pron_me_mean_np,pron_we_mean_np,pron_you_mean_np,pron_3rd_mean_np,geo_mean_np,meta_mean_np,certain_mean_np,hedge_mean_np,n_introduced_mean_np,n_introduced_w_certain_mean_np,n_introduced_w_hedge_mean_np,n_words_mean_p,pron_me_mean_p,pron_we_mean_p,pron_you_mean_p,pron_3rd_mean_p,geo_mean_p,meta_mean_p,certain_mean_p,hedge_mean_p,n_introduced_mean_p,n_introduced_w_certain_mean_p,n_introduced_w_hedge_mean_p,n_words_grad_np,pron_me_grad_np,pron_we_grad_np,pron_you_grad_np,pron_3rd_grad_np,geo_grad_np,meta_grad_np,certain_grad_np,hedge_grad_np,n_introduced_grad_np,n_introduced_w_certain_grad_np,n_introduced_w_hedge_grad_np,n_words_grad_p,pron_me_grad_p,pron_we_grad_p,pron_you_grad_p,pron_3rd_grad_p,geo_grad_p,meta_grad_p,certain_grad_p,hedge_grad_p,n_introduced_grad_p,n_introduced_w_certain_grad_p,n_introduced_w_hedge_grad_p
46.38461538461539,0.23076923076923078,0.6153846153846154,0.07692307692307693,0.8461538461538461,1.0,0.0,0.07692307692307693,1.1538461538461537,0.0,0.0,0.0,8.916666666666666,0.5833333333333334,0.08333333333333333,0.5,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,1.1703296703296735,-0.04395604395604394,-0.010989010989010964,-0.032967032967032975,-0.016483516483516463,0.16483516483516483,0.0,2.1773264873091063e-18,0.0714285714285715,0.0,0.0,0.0,0.10139860139860113,-0.07342657342657341,0.024475524475524476,-0.06293706293706297,0.0,0.0,0.0,0.0,0.003496503496503482,0.0,0.0,0.0
37.07692307692308,0.15384615384615385,0.5384615384615384,0.3076923076923077,0.07692307692307693,1.3076923076923077,0.0,0.15384615384615385,1.6153846153846154,0.0,0.0,0.0,8.266666666666667,0.5333333333333333,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.2,0.0,0.0,0.0,3.0000000000000018,0.02197802197802198,0.1153846153846154,-0.01648351648351647,0.02197802197802198,0.10439560439560443,0.0,0.02197802197802198,0.12637362637362642,0.0,0.0,0.0,0.07500000000000002,-0.021428571428571443,0.0,-0.021428571428571425,0.0,0.021428571428571422,0.0,0.0,-0.003571428571428596,0.0,0.0,0.0
39.666666666666664,0.16666666666666666,0.25,0.5833333333333334,1.0,0.3333333333333333,0.0,0.0,1.25,0.0,0.0,0.0,10.090909090909092,0.45454545454545453,0.0,0.18181818181818182,0.09090909090909091,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,-0.24475524475524832,0.006993006993006977,0.02447552447552446,0.1083916083916084,-0.16783216783216798,0.034965034965034954,0.0,0.0,-0.04545454545454554,0.0,0.0,0.0,-1.7545454545454535,-0.10909090909090906,0.0,-0.009090909090909061,-0.027272727272727264,0.0,0.0,0.0,0.027272727272727254,0.0,0.0,0.0
47.46666666666667,0.06666666666666667,0.4666666666666667,0.2,1.2666666666666666,1.0666666666666667,0.0,0.0,1.0666666666666667,0.0,0.0,0.0,11.866666666666667,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.8214285714285718,0.024999999999999994,0.010714285714285714,-0.014285714285714303,-0.16785714285714276,0.04999999999999999,0.0,0.0,0.10357142857142852,0.0,0.0,0.0,-1.517857142857143,-0.12499999999999999,0.0,0.0,0.0,-0.010714285714285735,0.0,0.0,-0.06071428571428573,0.0,0.0,0.0
39.833333333333336,0.25,0.8333333333333334,0.4166666666666667,0.3333333333333333,0.25,0.0,0.08333333333333333,1.3333333333333333,0.0,0.0,0.0,10.363636363636363,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,1.202797202797201,0.052447552447552434,0.0769230769230769,-0.0104895104895105,0.03496503496503495,-0.01048951048951049,0.0,0.01748251748251748,0.18881118881118875,0.0,0.0,0.0,-0.20909090909090888,-0.04545454545454542,-0.036363636363636355,0.027272727272727264,0.018181818181818184,0.0,0.0,0.0,-0.009090909090909061,0.0,0.0,0.0
48.733333333333334,0.13333333333333333,0.4666666666666667,0.3333333333333333,1.6,0.7333333333333333,0.06666666666666667,0.0,1.0666666666666667,0.0,0.0,0.0,11.428571428571429,0.35714285714285715,0.42857142857142855,0.0,0.21428571428571427,0.14285714285714285,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.6107142857142863,0.007142857142857142,-0.01785714285714284,-0.017857142857142873,0.1357142857142857,-0.0035714285714285366,-0.003571428571428569,0.0,0.04285714285714286,0.0,0.0,0.0,0.2109890109890109,-0.11208791208791215,0.05274725274725276,0.0,-0.059340659340659366,-0.004395604395604402,0.0,0.0,0.028571428571428564,0.0,0.0,0.0
49.0,0.18181818181818182,1.0,0.5454545454545454,0.5454545454545454,0.2727272727272727,0.0,0.0,1.5454545454545454,0.0,0.0,0.0,11.8,1.0,0.0,0.0,0.1,0.1,0.0,0.0,0.2,0.0,0.0,0.0,3.245454545454545,-0.03636363636363638,-0.05454545454545452,0.06363636363636369,0.027272727272727237,0.018181818181818157,0.0,0.0,0.29999999999999993,0.0,0.0,0.0,0.03636363636363712,-0.04848484848484845,0.0,0.0,0.0303030303030303,0.04242424242424243,0.0,0.0,0.024242424242424253,0.0,0.0,0.0
42.4375,0.1875,0.75,0.3125,0.25,0.875,0.0,0.0625,0.875,0.0,0.0,0.0,6.466666666666667,0.8,0.2,0.0,0.0,0.06666666666666667,0.0,0.0,0.4,0.0,0.0,0.0,1.4955882352941179,0.013235294117647059,-0.0029411764705882166,0.0044117647058823616,-0.014705882352941166,0.09999999999999999,0.0,-0.004411764705882352,0.03529411764705883,0.0,0.0,0.0,-0.13214285714285728,0.003571428571428558,0.0357142857142857,0.0,0.0,0.017857142857142856,0.0,0.0,-0.02499999999999999,0.0,0.0,0.0
51.55555555555556,0.3333333333333333,0.3333333333333333,0.8888888888888888,1.0,1.4444444444444444,0.0,0.0,1.4444444444444444,0.0,0.0,0.0,17.125,1.125,0.125,0.125,0.25,0.5,0.0,0.125,1.375,0.0,0.0,0.0,2.1833333333333305,0.033333333333333305,0.13333333333333336,-0.01666666666666674,0.16666666666666669,-0.13333333333333353,0.0,0.0,-0.03333333333333348,0.0,0.0,0.0,0.5119047619047636,0.03571428571428577,0.011904761904761892,0.011904761904761892,0.16666666666666663,-0.16666666666666652,0.0,-0.01190476190476189,-0.20238095238095216,0.0,0.0,0.0
50.8,0.0,1.3,0.4,1.0,0.5,0.0,0.2,1.2,0.0,0.0,0.0,18.22222222222222,0.5555555555555556,0.2222222222222222,0.0,0.1111111111111111,0.4444444444444444,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,4.812121212121215,0.0,0.054545454545454605,0.03636363636363637,0.1454545454545455,0.21212121212121215,0.0,0.03636363636363636,0.0727272727272728,0.0,0.0,0.0,1.9999999999999996,0.08333333333333333,-0.033333333333333354,0.0,-0.016666666666666677,0.20000000000000004,0.0,0.0,-0.050000000000000065,0.0,0.0,0.0
44.93333333333333,0.0,0.06666666666666667,0.06666666666666667,1.0,1.0,0.0,0.0,1.1333333333333333,0.0,0.0,0.0,7.928571428571429,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,1.0428571428571423,0.0,-0.014285714285714284,-0.025000000000000015,0.024999999999999988,0.12499999999999997,0.0,0.0,-0.00714285714285713,0.0,0.0,0.0,-0.2219780219780223,-0.03516483516483519,-0.024175824175824197,0.006593406593406595,0.0,0.028571428571428574,0.0,0.0,-0.015384615384615394,0.0,0.0,0.0
49.5,0.0,1.25,0.125,0.375,0.25,0.0,0.0,0.625,0.0,0.0,0.0,9.571428571428571,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,4.785714285714285,0.0,0.16666666666666663,-0.08333333333333327,-0.05952380952380949,-0.11904761904761903,0.0,0.0,0.1547619047619047,0.0,0.0,0.0,0.17857142857142783,-1.047446965884687e-16,0.0,0.0,0.0,-0.17857142857142866,0.0,0.0,-0.17857142857142866,0.0,0.0,0.0
46.0,0.0,0.4,0.6,0.2,0.4,0.0,0.0,2.0,0.0,0.0,0.0,17.5,1.25,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.3999999999999999,-0.19999999999999987,4.560706458366089e-17,0.19999999999999996,0.0,0.0,0.10000000000000034,0.0,0.0,0.0,-1.0000000000000064,-0.9000000000000008,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0
46.705882352941174,0.058823529411764705,0.6470588235294118,0.058823529411764705,0.4117647058823529,1.7647058823529411,0.058823529411764705,0.0,1.1176470588235294,0.0,0.0,0.0,10.75,1.1875,0.0,0.8125,0.0,0.0625,0.0,0.0625,0.5625,0.0,0.0,0.0,0.26470588235293896,-0.009803921568627454,-0.014705882352941216,-0.019607843137254877,0.004901960784313716,-0.056372549019607913,-0.014705882352941178,0.0,0.088235294117647,0.0,0.0,0.0,0.1147058823529413,0.06617647058823532,0.0,0.05441176470588234,0.0,-0.004411764705882352,0.0,0.007352941176470586,0.07794117647058824,0.0,0.0,0.0
36.10526315789474,0.05263157894736842,0.3684210526315789,0.3684210526315789,0.42105263157894735,0.6842105263157895,0.0,0.05263157894736842,1.105263157894737,0.0,0.0,0.0,4.222222222222222,0.1111111111111111,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28947368421052694,-0.01403508771929825,-0.052631578947368446,-0.052631578947368446,0.015789473684210516,0.0842105263157895,0.0,-0.012280701754385967,-0.010526315789473694,0.0,0.0,0.0,0.08668730650154802,-0.03302373581011352,0.0,-0.015479876160990716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,19.5,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,12.999999999999995,-1.1102230246251565e-16,0.0,0.9999999999999998,0.0,0.9999999999999998,0.0,0.0,-1.0,0.0,0.0,0.0
44.0,0.36363636363636365,0.5454545454545454,0.36363636363636365,0.9090909090909091,0.8181818181818182,0.0,0.18181818181818182,1.2727272727272727,0.0,0.0,0.0,13.0,1.3,0.6,0.1,0.0,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.727272727272727,0.05454545454545454,0.027272727272727254,0.06363636363636364,1.1316440927391935e-17,-0.07272727272727272,0.0,0.027272727272727264,0.06363636363636364,0.0,0.0,0.0,-1.236363636363636,-0.12727272727272718,-0.036363636363636334,0.05454545454545455,0.0,-0.04848484848484848,0.0,0.0,-0.13333333333333325,0.0,0.0,0.0
46.35294117647059,0.11764705882352941,1.2941176470588236,0.11764705882352941,0.5882352941176471,0.8235294117647058,0.0,0.058823529411764705,1.2352941176470589,0.0,0.0,0.0,15.6,1.1333333333333333,0.13333333333333333,0.0,0.06666666666666667,0.13333333333333333,0.0,0.06666666666666667,0.4,0.0,0.0,0.0,2.245098039215685,-0.01715686274509805,0.20588235294117643,-0.03431372549019606,0.08088235294117646,0.019607843137254877,0.0,-0.012254901960784319,0.058823529411764656,0.0,0.0,0.0,0.8392857142857143,-0.07142857142857144,0.024999999999999988,0.0,0.021428571428571422,0.039285714285714264,0.0,-0.0071428571428571435,-0.0035714285714285752,0.0,0.0,0.0
35.523809523809526,0.0,0.3333333333333333,0.09523809523809523,0.6666666666666666,0.8571428571428571,0.0,0.0,0.9047619047619048,0.0,0.0,0.0,10.25,0.2,0.0,0.05,0.0,0.1,0.0,0.0,0.15,0.0,0.0,0.0,0.9792207792207791,0.0,0.016883116883116885,-0.007792207792207811,0.02857142857142858,0.05844155844155844,0.0,0.0,0.0012987012987013373,0.0,0.0,0.0,0.24887218045112786,-0.027067669172932334,0.0,0.006766917293233081,0.0,0.025563909774436084,0.0,0.0,-0.006766917293233074,0.0,0.0,0.0
44.888888888888886,0.2222222222222222,1.0,0.2222222222222222,0.8888888888888888,0.8888888888888888,0.0,0.0,1.4444444444444444,0.0,0.0,0.0,16.5,0.5,0.625,0.0,0.375,0.125,0.0,0.0,1.0,0.0,0.0,0.0,5.616666666666665,0.10000000000000002,0.19999999999999998,7.773115951059726e-18,0.19999999999999998,-1.5546231902119453e-17,0.0,0.0,0.2833333333333333,0.0,0.0,0.0,3.2142857142857135,-0.09523809523809514,0.22619047619047608,0.0,-0.011904761904761897,-0.03571428571428571,0.0,0.0,3.7532388518380545e-17,0.0,0.0,0.0
47.916666666666664,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.75,0.3333333333333333,0.0,0.08333333333333333,0.75,0.0,0.0,0.0,12.727272727272727,0.8181818181818182,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.09090909090909091,0.0,0.09090909090909091,0.6363636363636364,0.0,0.0,0.0,4.730769230769229,-0.024475524475524497,0.09790209790209789,-0.0104895104895105,-0.0034965034965035264,0.15384615384615388,0.0,0.01748251748251748,0.10139860139860139,0.0,0.0,0.0,1.5090909090909088,-0.06363636363636356,-1.1316440927391935e-17,0.018181818181818167,0.07272727272727271,0.036363636363636355,0.0,0.00909090909090909,-0.05454545454545453,0.0,0.0,0.0
32.69230769230769,0.07692307692307693,0.23076923076923078,0.23076923076923078,0.23076923076923078,1.3076923076923077,0.0,0.15384615384615385,0.8461538461538461,0.0,0.0,0.0,14.416666666666666,0.4166666666666667,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.25,0.0,0.0,0.0,1.2802197802197819,-0.010989010989010988,1.0886632436545532e-17,-0.02197802197802198,0.03846153846153848,0.21978021978021983,0.0,0.02747252747252746,0.15384615384615388,0.0,0.0,0.0,-0.12937062937062982,-0.017482517482517494,0.0,-0.03496503496503497,0.0,0.0909090909090909,0.0,0.0,-0.0104895104895105,0.0,0.0,0.0
53.0,0.42857142857142855,0.2857142857142857,0.42857142857142855,1.0,0.8571428571428571,0.0,0.0,1.8571428571428572,0.0,0.0,0.0,17.666666666666668,1.0,0.0,0.0,0.5,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,7.107142857142855,0.10714285714285716,-0.0714285714285714,0.10714285714285698,-0.14285714285714277,0.10714285714285716,0.0,0.0,0.21428571428571447,0.0,0.0,0.0,-2.114285714285713,-0.5142857142857142,0.0,0.0,-0.2,-0.08571428571428573,0.0,0.0,0.08571428571428572,0.0,0.0,0.0
42.642857142857146,0.14285714285714285,0.7142857142857143,0.42857142857142855,0.42857142857142855,0.6428571428571429,0.0,0.07142857142857142,0.9285714285714286,0.0,0.0,0.0,7.615384615384615,0.38461538461538464,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,-0.02857142857142858,0.04835164835164836,-0.017582417582417593,0.035164835164835165,-0.04395604395604399,-0.002197802197802226,0.0,-0.0021978021978022,-0.08571428571428577,0.0,0.0,0.0,-0.7142857142857144,-0.032967032967032954,0.03296703296703297,-0.021978021978021976,0.0,0.0,0.0,0.0,-0.005494505494505517,0.0,0.0,0.0
43.516129032258064,0.03225806451612903,0.25806451612903225,0.12903225806451613,0.4838709677419355,0.9032258064516129,0.0,0.0,1.1290322580645162,0.0,0.0,0.0,8.6,0.43333333333333335,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.24677419354838803,0.0032258064516129032,0.0092741935483871,0.0028225806451612737,0.005241935483870975,0.0306451612903226,0.0,0.0,0.027016129032258078,0.0,0.0,0.0,0.10634037819799746,0.0055617352614015505,-0.002447163515016686,0.004226918798665184,0.0,0.0011123470522803106,0.0,0.0,0.0235817575083426,0.0,0.0,0.0
41.84,0.12,0.48,0.08,0.84,0.68,0.0,0.16,1.12,0.0,0.0,0.0,6.08,0.12,0.0,0.32,0.0,0.08,0.0,0.0,0.12,0.0,0.0,0.0,-0.010000000000000852,-0.002307692307692305,0.003076923076923072,-0.013846153846153841,0.033076923076923066,0.022307692307692303,0.0,-3.96508223080413e-18,0.0007692307692307665,0.0,0.0,0.0,-0.10692307692307702,0.008461538461538461,0.0,-0.01769230769230769,0.0,0.00923076923076923,0.0,0.0,-0.011538461538461539,0.0,0.0,0.0
46.15384615384615,0.23076923076923078,0.46153846153846156,0.23076923076923078,0.38461538461538464,0.6923076923076923,0.0,0.07692307692307693,1.0769230769230769,0.0,0.0,0.0,22.75,0.25,0.16666666666666666,0.4166666666666667,0.08333333333333333,0.0,0.0,0.16666666666666666,0.5833333333333334,0.0,0.0,0.0,-1.69230769230769,-0.07692307692307691,-0.038461538461538464,-0.010989010989011,-0.010989010989010967,-0.06593406593406587,0.0,0.010989010989010993,-0.043956043956043904,0.0,0.0,0.0,-1.1293706293706307,-0.059440559440559426,-0.034965034965034975,-0.08041958041958043,-0.03146853146853148,0.0,0.0,0.006993006993006977,-0.07342657342657344,0.0,0.0,0.0
44.8,0.0,0.9,0.3,1.7,0.5,0.0,0.0,1.0,0.0,0.0,0.0,29.88888888888889,1.5555555555555556,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.0,0.0,1.4444444444444444,0.0,0.0,0.0,0.3393939393939425,0.0,-0.042424242424242364,-0.11515151515151513,-0.17575757575757558,0.0787878787878788,0.0,0.0,0.02424242424242427,0.0,0.0,0.0,0.16666666666666338,-0.18333333333333343,0.016666666666666653,-0.06666666666666674,0.06666666666666668,-0.08333333333333338,0.0,0.0,0.21666666666666662,0.0,0.0,0.0
48.666666666666664,0.0,0.16666666666666666,0.16666666666666666,1.1666666666666667,0.8333333333333334,0.0,0.16666666666666666,1.0,0.0,0.0,0.0,29.0,0.8,0.2,0.0,0.8,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.742857142857142,0.0,-0.08571428571428573,-0.1428571428571428,0.48571428571428554,0.19999999999999998,0.0,0.028571428571428574,-0.11428571428571432,0.0,0.0,0.0,4.8000000000000025,-0.2,0.09999999999999999,0.0,0.3999999999999999,0.09999999999999999,0.0,0.0,0.09999999999999998,0.0,0.0,0.0
45.625,0.25,0.3333333333333333,0.25,0.9166666666666666,0.8333333333333334,0.0,0.0,0.625,0.0,0.0,0.0,9.130434782608695,0.21739130434782608,0.0,0.34782608695652173,0.08695652173913043,0.21739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,-0.30913043478260926,-0.010434782608695655,0.04173913043478261,0.02608695652173912,0.03043478260869565,-0.08782608695652176,0.0,0.0,-0.019565217391304367,0.0,0.0,0.0,0.05928853754940699,-0.0009881422924901198,0.0,0.006916996047430831,0.015810276679841896,-0.02865612648221345,0.0,0.0,0.0,0.0,0.0,0.0
37.25,0.25,0.625,0.125,0.625,0.375,0.0,0.125,1.125,0.0,0.0,0.0,27.714285714285715,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,4.7142857142857135,0.0952380952380952,0.1309523809523809,-0.08333333333333327,-0.17857142857142855,0.1309523809523809,0.0,0.08333333333333331,0.13095238095238093,0.0,0.0,0.0,3.7499999999999982,0.0,0.0,0.0,0.10714285714285716,-0.07142857142857154,0.0,0.0,0.0357142857142856,0.0,0.0,0.0
42.391304347826086,0.13043478260869565,0.30434782608695654,0.2608695652173913,0.8695652173913043,1.2173913043478262,0.0,0.043478260869565216,0.6956521739130435,0.0,0.0,0.0,9.227272727272727,0.5,0.09090909090909091,0.09090909090909091,0.045454545454545456,0.13636363636363635,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.4782608695652181,0.004940711462450596,-0.001976284584980234,-0.03656126482213439,-0.0484189723320158,0.04841897233201583,0.0,0.00691699604743083,-0.020750988142292485,0.0,0.0,0.0,-0.8159232072275552,-0.03444381705251271,-0.005646527385657814,0.02032749858836815,-0.006211180124223599,0.005081874647092043,0.0,0.0,-0.016939582156973467,0.0,0.0,0.0
46.88235294117647,0.0,0.6470588235294118,0.11764705882352941,0.8823529411764706,2.0,0.0,0.0,1.7647058823529411,0.0,0.0,0.0,3.0625,0.5,0.0625,0.0,0.0,0.0625,0.0,0.0,0.25,0.0,0.0,0.0,-0.16911764705882498,0.0,0.0024509803921568367,-0.014705882352941159,-0.017156862745098134,0.16666666666666657,0.0,0.0,0.0367647058823529,0.0,0.0,0.0,0.14852941176470594,2.2069750692129985e-17,0.02205882352941176,0.0,0.0,0.001470588235294116,0.0,0.0,-0.0029411764705882357,0.0,0.0,0.0
43.8125,0.125,0.25,0.1875,0.6875,0.625,0.0,0.0,1.25,0.0,0.0,0.0,11.733333333333333,0.9333333333333333,0.06666666666666667,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.101470588235294,0.023529411764705885,0.02352941176470588,-0.0014705882352941068,-0.0014705882352941209,0.08529411764705883,0.0,0.0,0.09999999999999999,0.0,0.0,0.0,0.08214285714285705,-0.010714285714285749,-0.014285714285714284,0.07142857142857141,0.0,0.0,0.0,0.0,-0.032142857142857126,0.0,0.0,0.0
45.75,0.3125,0.25,0.1875,0.6875,0.4375,0.0,0.125,1.0,0.0,0.0,0.0,14.533333333333333,0.9333333333333333,0.06666666666666667,0.5333333333333333,0.0,0.2,0.06666666666666667,0.0,0.4,0.0,0.0,0.0,0.2264705882352938,-0.007352941176470586,-0.017647058823529422,-0.013235294117647048,0.033823529411764704,0.0161764705882353,0.0,-0.008823529411764711,-0.035294117647058844,0.0,0.0,0.0,0.6214285714285706,0.0035714285714285297,0.021428571428571422,0.017857142857142846,0.0,0.014285714285714284,0.00714285714285714,0.0,0.06428571428571427,0.0,0.0,0.0
38.1,0.3,0.15,0.3,0.65,0.7,0.0,0.1,1.0,0.0,0.0,0.0,7.2631578947368425,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.0,0.21052631578947367,0.0,0.0,0.0,-0.0872180451127809,-0.0030075187969924727,-0.011278195488721799,-0.009022556390977458,-0.09097744360902249,0.11127819548872178,0.0,-0.01804511278195488,-0.018045112781954864,0.0,0.0,0.0,-0.3473684210526319,-0.03157894736842109,-0.017543859649122813,-0.001754385964912298,-0.01754385964912282,0.0035087719298245623,0.007017543859649125,0.0,-0.03684210526315792,0.0,0.0,0.0
37.92857142857143,0.07142857142857142,0.35714285714285715,0.14285714285714285,1.0714285714285714,0.21428571428571427,0.0,0.07142857142857142,1.1428571428571428,0.0,0.0,0.0,15.23076923076923,0.6923076923076923,0.0,0.38461538461538464,0.3076923076923077,0.07692307692307693,0.0,0.07692307692307693,0.7692307692307693,0.0,0.0,0.0,2.5252747252747247,0.028571428571428574,0.01978021978021979,-0.03076923076923079,0.07692307692307694,0.002197802197802197,0.0,-0.01098901098901099,0.13626373626373628,0.0,0.0,0.0,-0.4230769230769227,-0.2197802197802198,0.0,0.021978021978021987,0.060439560439560454,-0.016483516483516484,0.0,-0.021978021978021976,0.03296703296703301,0.0,0.0,0.0
45.111111111111114,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.1111111111111111,1.0,0.0,0.2222222222222222,1.4444444444444444,0.0,0.0,0.0,17.25,0.5,0.0,0.125,0.0,0.25,0.0,0.0,0.75,0.0,0.0,0.0,-2.650000000000006,-0.08333333333333338,0.03333333333333332,-0.08333333333333334,-0.05000000000000004,0.3333333333333334,0.0,0.033333333333333326,-0.11666666666666682,0.0,0.0,0.0,-1.1904761904761871,8.444787416635623e-17,0.0,-0.01190476190476189,0.0,0.02380952380952384,0.0,0.0,-0.16666666666666652,0.0,0.0,0.0
44.0,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.8571428571428571,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.5,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,8.392857142857142,0.07142857142857144,0.07142857142857141,-0.10714285714285723,-0.0357142857142857,0.0714285714285714,0.0,0.0,-0.0357142857142856,0.0,0.0,0.0,-9.580956294474307e-16,-0.3142857142857143,0.0,0.028571428571428574,0.0,-0.02857142857142856,0.0,0.0,-0.1428571428571428,0.0,0.0,0.0
46.5,0.1875,0.875,0.5,0.5625,1.75,0.0,0.0625,1.3125,0.0,0.0,0.0,11.4,0.8666666666666667,0.13333333333333333,0.0,0.2,0.06666666666666667,0.0,0.06666666666666667,0.3333333333333333,0.0,0.0,0.0,0.711764705882353,0.013235294117647055,-0.07941176470588235,0.09117647058823529,0.04852941176470588,-0.05882352941176466,0.0,-0.007352941176470589,0.03382352941176469,0.0,0.0,0.0,-0.5250000000000001,0.0035714285714285718,0.017857142857142856,0.0,-0.017857142857142853,0.01428571428571428,0.0,-0.01071428571428571,-0.02142857142857144,0.0,0.0,0.0
41.5,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.5555555555555556,1.2222222222222223,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,8.764705882352942,0.23529411764705882,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.35294117647058826,0.0,0.0,0.0,0.7440660474716202,0.012383900928792572,-0.006191950464396289,-0.0020639834881321065,0.06191950464396286,0.05779153766769866,0.0,0.0,-0.0020639834881320987,0.0,0.0,0.0,-0.04166666666666676,-0.04411764705882351,0.0,-0.004901960784313736,0.0,0.0,0.0,0.0,-0.036764705882352956,0.0,0.0,0.0
39.61538461538461,0.15384615384615385,0.07692307692307693,0.3076923076923077,0.5384615384615384,1.3846153846153846,0.07692307692307693,0.0,0.38461538461538464,0.0,0.0,0.0,9.363636363636363,0.36363636363636365,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,-0.5824175824175801,-0.010989010989010981,0.005494505494505499,0.01648351648351647,-0.07142857142857142,0.2252747252747253,-0.005494505494505488,0.0,-0.043956043956043904,0.0,0.0,0.0,-1.1636363636363627,-0.10909090909090902,0.0,-0.01818181818181818,-0.036363636363636355,1.4145551159239919e-18,0.0,0.0,-0.08181818181818178,0.0,0.0,0.0
39.76923076923077,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.9230769230769231,0.23076923076923078,0.0,0.07692307692307693,0.8461538461538461,0.0,0.0,0.0,7.5,0.5,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,2.516483516483518,0.021978021978021987,0.010989010989010999,-0.06043956043956043,0.065934065934066,0.027472527472527486,0.0,-0.010989010989010988,-0.03846153846153842,0.0,0.0,0.0,0.27272727272727254,-0.04895104895104895,0.006993006993006979,0.010489510489510483,0.0,0.0,0.0,0.0,0.052447552447552434,0.0,0.0,0.0
52.9,0.1,0.9,0.2,1.2,0.8,0.0,0.0,1.1,0.0,0.0,0.0,23.11111111111111,0.7777777777777778,0.5555555555555556,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,1.581818181818184,-0.01818181818181817,-0.2606060606060605,-0.048484848484848485,0.2545454545454546,0.06060606060606064,0.0,0.0,0.09090909090909094,0.0,0.0,0.0,0.7499999999999987,0.05000000000000001,0.033333333333333284,-0.0166666666666667,0.033333333333333326,-0.06666666666666668,0.0,0.0,0.033333333333333305,0.0,0.0,0.0
