Low Propositional Density_mean_p,High Propositional Density_mean_p,Low Content Density_mean_p,High Content Density_mean_p,Low Formality_mean_p,High Formality_mean_p,Low Politeness_mean_p,High Politeness_mean_p,Negative Sentiment_mean_p,Neutral Sentiment_mean_p,Positive Sentiment_mean_p,Epistemic Uncertainty_mean_p,Doxastic Uncertainty_mean_p,Investigative Uncertainty_mean_p,Conditional Uncertainty_mean_p,No Uncertainty_mean_p,Low Propositional Density_grad_p,High Propositional Density_grad_p,Low Content Density_grad_p,High Content Density_grad_p,Low Formality_grad_p,High Formality_grad_p,Low Politeness_grad_p,High Politeness_grad_p,Negative Sentiment_grad_p,Neutral Sentiment_grad_p,Positive Sentiment_grad_p,Epistemic Uncertainty_grad_p,Doxastic Uncertainty_grad_p,Investigative Uncertainty_grad_p,Conditional Uncertainty_grad_p,No Uncertainty_grad_p,Low Propositional Density_mean_np,High Propositional Density_mean_np,Low Content Density_mean_np,High Content Density_mean_np,Low Formality_mean_np,High Formality_mean_np,Low Politeness_mean_np,High Politeness_mean_np,Negative Sentiment_mean_np,Neutral Sentiment_mean_np,Positive Sentiment_mean_np,Epistemic Uncertainty_mean_np,Doxastic Uncertainty_mean_np,Investigative Uncertainty_mean_np,Conditional Uncertainty_mean_np,No Uncertainty_mean_np,Low Propositional Density_grad_np,High Propositional Density_grad_np,Low Content Density_grad_np,High Content Density_grad_np,Low Formality_grad_np,High Formality_grad_np,Low Politeness_grad_np,High Politeness_grad_np,Negative Sentiment_grad_np,Neutral Sentiment_grad_np,Positive Sentiment_grad_np,Epistemic Uncertainty_grad_np,Doxastic Uncertainty_grad_np,Investigative Uncertainty_grad_np,Conditional Uncertainty_grad_np,No Uncertainty_grad_np
0.0,0.625,0.0,0.625,0.375,0.25,0.0,0.625,0.0,0.375,0.25,0.125,0.0,0.125,0.0,0.375,0.0,-0.0357142857142856,0.0,-0.0357142857142856,0.0595238095238095,-0.0952380952380951,0.0,-0.0357142857142856,0.0,-0.0357142857142857,2.3457742823987842e-17,-0.0119047619047618,0.0,0.0119047619047618,0.0,-0.0357142857142856,0.1111111111111111,0.4444444444444444,0.0,0.5555555555555556,0.1111111111111111,0.4444444444444444,0.0,0.5555555555555556,0.1111111111111111,0.4444444444444444,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,-0.0666666666666666,-0.0333333333333334,0.0,-0.1,-0.0666666666666666,-0.0333333333333334,0.0,-0.1,-0.05,-0.05,0.0,-0.05,0.0,-0.0666666666666666,-0.05,0.0166666666666666
0.2222222222222222,0.2222222222222222,0.0,0.4444444444444444,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.4444444444444444,-0.0333333333333333,-0.0166666666666666,0.0,-0.05,-0.0666666666666666,0.0166666666666666,0.0333333333333333,-0.0833333333333333,0.0166666666666666,-3.886557975529863e-18,-0.0666666666666666,0.0,0.0,0.0,0.0,-0.05,0.1,0.4,0.0,0.5,0.0,0.5,0.1,0.4,0.1,0.4,0.0,0.1,0.0,0.0,0.1,0.4,-0.0545454545454545,-0.0242424242424242,0.0,-0.0787878787878787,0.0,-0.0787878787878787,0.0303030303030303,-0.109090909090909,0.0303030303030303,-0.109090909090909,0.0,-0.0181818181818181,0.0,0.0,-0.0181818181818181,-0.0606060606060605
0.7857142857142857,0.0,0.0,0.7857142857142857,0.7142857142857143,0.0714285714285714,0.0,0.7857142857142857,0.0714285714285714,0.7142857142857143,0.0,0.2142857142857142,0.0,0.5714285714285714,0.0,0.0,0.0153846153846153,0.0,0.0,0.0153846153846153,-0.0087912087912088,0.0241758241758241,0.0,0.0153846153846153,0.0021978021978021,0.0131868131868131,0.0,-0.0549450549450549,0.0,0.0703296703296703,0.0,0.0,0.0666666666666666,0.4666666666666667,0.0,0.5333333333333333,0.0,0.5333333333333333,0.1333333333333333,0.4,0.2666666666666666,0.1333333333333333,0.1333333333333333,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.2666666666666666,-0.025,-0.0071428571428571,0.0,-0.0321428571428571,0.0,-0.0321428571428571,0.0142857142857142,-0.0464285714285714,0.0142857142857142,-0.0392857142857142,-0.0071428571428571,-0.0142857142857142,-0.0214285714285714,-0.025,-0.0071428571428571,0.0357142857142857
0.4285714285714285,0.1428571428571428,0.0,0.5714285714285714,0.0,0.5714285714285714,0.0,0.5714285714285714,0.0,0.5714285714285714,0.0,0.1428571428571428,0.0,0.2857142857142857,0.0,0.1428571428571428,0.0714285714285714,-0.0714285714285714,0.0,8.146809734658676e-17,0.0,8.146809734658676e-17,0.0,8.146809734658676e-17,0.0,8.146809734658676e-17,0.0,0.0714285714285714,0.0,0.0,0.0,-0.0714285714285714,0.125,0.625,0.0,0.75,0.125,0.625,0.125,0.625,0.5,0.25,0.0,0.0,0.0,0.125,0.375,0.25,-0.0833333333333332,0.0357142857142856,0.0,-0.0476190476190475,-0.0833333333333332,0.0357142857142856,0.0119047619047618,-0.0595238095238094,0.0952380952380951,-0.1428571428571427,0.0,0.0,0.0,-0.0833333333333332,0.0833333333333333,-0.0476190476190475
0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.6,0.2,0.4,0.2,0.4,0.2,0.4,0.0,0.0,0.0,0.2,0.0,0.4,-0.2,-0.0999999999999999,0.0,-0.2999999999999999,-0.2,-0.0999999999999999,4.5607064583660885e-17,-0.3,4.5607064583660885e-17,-0.3,0.0,0.0,0.0,-0.2,0.0,-0.0999999999999999
0.4375,0.1875,0.0,0.625,0.625,0.0,0.1875,0.4375,0.1875,0.375,0.0625,0.3125,0.0,0.0,0.0625,0.25,0.0220588235294117,-0.0044117647058823,0.0,0.0176470588235294,0.0176470588235294,0.0,0.013235294117647,0.0044117647058823,0.0485294117647058,-0.0294117647058823,-0.0014705882352941,-0.0161764705882352,0.0,0.0,-0.0014705882352941,0.0352941176470588,0.0,0.6470588235294118,0.0,0.6470588235294118,0.1176470588235294,0.5294117647058824,0.0588235294117647,0.5882352941176471,0.0588235294117647,0.4705882352941176,0.1176470588235294,0.1176470588235294,0.0,0.0,0.1176470588235294,0.4117647058823529,0.0,0.0049019607843136,0.0,0.0049019607843136,0.0049019607843137,-2.2963306367308215e-17,-0.0073529411764705,0.0122549019607842,-0.0073529411764705,0.0098039215686274,0.0024509803921568,-9.328843211718961e-18,0.0,0.0,0.0024509803921568,0.0024509803921568
0.4444444444444444,0.0,0.0555555555555555,0.3888888888888889,0.3888888888888889,0.0555555555555555,0.0,0.4444444444444444,0.0,0.4444444444444444,0.0,0.0555555555555555,0.0,0.2222222222222222,0.0,0.1666666666666666,-0.0185758513931888,0.0,-0.0134158926728586,-0.0051599587203302,-0.0030959752321981,-0.0154798761609907,0.0,-0.0185758513931888,0.0,-0.0185758513931888,0.0,-0.0175438596491228,0.0,-0.0288957688338493,0.0,0.0278637770897832,0.0526315789473684,0.5263157894736842,0.0,0.5789473684210527,0.0,0.5789473684210527,0.0526315789473684,0.5263157894736842,0.3157894736842105,0.2105263157894736,0.0526315789473684,0.1052631578947368,0.0,0.0526315789473684,0.1578947368421052,0.3157894736842105,-0.0157894736842105,0.0245614035087719,0.0,0.0087719298245613,0.0,0.0087719298245613,0.0105263157894736,-0.0017543859649122,-4.8350607552077016e-18,0.0052631578947368,0.0035087719298245,6.043825944009627e-19,0.0,-0.0157894736842105,0.0052631578947368,0.0263157894736842
0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.1102230246251563e-16,0.0,-1.1102230246251563e-16,-1.1102230246251563e-16,0.0,0.0,-1.1102230246251563e-16,0.0,0.0,-1.1102230246251563e-16,0.0,0.0,0.0,0.0,-1.1102230246251563e-16,0.3333333333333333,0.6666666666666666,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,-0.5,0.5,0.0,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,-4.965068306494546e-17,0.0,0.0,-0.5,0.0,0.5
0.4,0.2,0.0,0.6,0.4,0.2,0.0,0.6,0.0,0.2,0.4,0.1,0.0,0.0,0.1,0.4,0.0727272727272727,-0.0363636363636363,0.0,0.0363636363636363,0.0363636363636363,3.288196813495084e-18,0.0,0.0363636363636363,0.0,-0.0242424242424242,0.0606060606060606,-0.0181818181818181,0.0,0.0,-0.0424242424242424,0.0969696969696969,0.0909090909090909,0.4545454545454545,0.0,0.5454545454545454,0.0909090909090909,0.4545454545454545,0.0,0.5454545454545454,0.0,0.5454545454545454,0.0,0.1818181818181818,0.0,0.0909090909090909,0.0909090909090909,0.1818181818181818,-0.0454545454545454,0.0636363636363636,0.0,0.0181818181818182,-0.0454545454545454,0.0636363636363636,0.0,0.0181818181818182,0.0,0.0181818181818182,0.0,0.0727272727272727,0.0,-0.0454545454545454,-0.0272727272727272,0.0181818181818181
0.1333333333333333,0.6,0.0,0.7333333333333333,0.7333333333333333,0.0,0.0,0.7333333333333333,0.3333333333333333,0.0666666666666666,0.3333333333333333,0.0666666666666666,0.0,0.0,0.0,0.6666666666666666,-0.0285714285714285,-0.0071428571428571,0.0,-0.0357142857142857,-0.0357142857142857,0.0,0.0,-0.0357142857142857,0.0357142857142857,0.0107142857142857,-0.0821428571428571,0.0,0.0,0.0,0.0,-0.0357142857142857,0.1176470588235294,0.4117647058823529,0.0,0.5294117647058824,0.1176470588235294,0.4117647058823529,0.0,0.5294117647058824,0.1176470588235294,0.2941176470588235,0.1176470588235294,0.0,0.0,0.1176470588235294,0.0588235294117647,0.3529411764705882,-0.034313725490196,0.0294117647058823,0.0,-0.0049019607843137,-0.034313725490196,0.0294117647058823,0.0,-0.0049019607843137,0.0220588235294117,-0.0294117647058823,0.0024509803921568,0.0,0.0,-0.034313725490196,0.0098039215686274,0.0196078431372548
0.45,0.3,0.0,0.75,0.5,0.25,0.1,0.65,0.15,0.6,0.0,0.2,0.0,0.15,0.05,0.35,-0.0383458646616541,0.0466165413533834,0.0,0.0082706766917293,-0.0165413533834586,0.0248120300751879,-0.0030075187969925,0.0112781954887218,-0.012781954887218,0.0210526315789473,0.0,-0.0225563909774436,0.0,-0.0082706766917293,0.0007518796992481,0.0383458646616541,0.0476190476190476,0.4761904761904761,0.0,0.5238095238095238,0.1428571428571428,0.3809523809523809,0.1904761904761904,0.3333333333333333,0.1904761904761904,0.238095238095238,0.0952380952380952,0.0,0.0,0.0,0.238095238095238,0.2857142857142857,-0.012987012987013,0.0077922077922078,0.0,-0.0051948051948052,0.0025974025974025,-0.0077922077922077,-0.0038961038961038,-0.0012987012987013,0.0116883116883116,-0.0376623376623376,0.0207792207792207,0.0,0.0,0.0,-0.0194805194805194,0.0142857142857142
0.125,0.5,0.0,0.625,0.625,0.0,0.25,0.375,0.0,0.5,0.125,0.125,0.0,0.0,0.375,0.125,0.0119047619047618,0.1666666666666666,0.0,0.1785714285714285,0.1785714285714285,0.0,0.119047619047619,0.0595238095238095,0.0,0.119047619047619,0.0595238095238095,-0.0119047619047618,0.0,0.0,0.1547619047619047,0.0357142857142856,0.1111111111111111,0.8888888888888888,0.0,1.0,0.3333333333333333,0.6666666666666666,0.2222222222222222,0.7777777777777778,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.6666666666666666,-0.0666666666666666,0.0666666666666666,0.0,-3.1092463804238905e-17,0.0333333333333333,-0.0333333333333334,-0.0166666666666666,0.0166666666666666,-0.0333333333333333,0.0333333333333333,-1.3602952914354521e-17,0.0,-0.0166666666666666,-0.0666666666666666,0.05,0.0166666666666666
0.3636363636363636,0.3636363636363636,0.0,0.7272727272727273,0.6363636363636364,0.0909090909090909,0.0,0.7272727272727273,0.0909090909090909,0.3636363636363636,0.2727272727272727,0.0909090909090909,0.0,0.0,0.0909090909090909,0.5454545454545454,-0.0545454545454545,0.0181818181818181,0.0,-0.0363636363636363,-0.0363636363636363,1.414555115923992e-18,0.0,-0.0363636363636363,-0.009090909090909,5.658220463695968e-18,-0.0272727272727272,-0.009090909090909,0.0,0.0,0.0363636363636363,-0.0636363636363636,0.1666666666666666,0.75,0.0,0.9166666666666666,0.0833333333333333,0.8333333333333334,0.25,0.6666666666666666,0.4166666666666667,0.4166666666666667,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.8333333333333334,-0.0629370629370629,0.0384615384615384,0.0,-0.0244755244755245,-0.0244755244755244,-4.935543357058448e-17,0.0384615384615384,-0.062937062937063,0.0594405594405594,-0.0524475524475524,-0.0314685314685314,0.0,0.0,0.0,0.0104895104895104,-0.0349650349650349
0.3333333333333333,0.5,0.0,0.8333333333333334,0.3333333333333333,0.5,0.0,0.8333333333333334,0.0833333333333333,0.75,0.0,0.1666666666666666,0.0,0.0,0.1666666666666666,0.5,-0.020979020979021,-0.013986013986014,0.0,-0.0349650349650349,-0.0839160839160839,0.0489510489510489,0.0,-0.0349650349650349,-0.0174825174825174,-0.0174825174825175,0.0,-0.0419580419580419,0.0,0.0,-0.0489510489510489,0.0559440559440559,0.0769230769230769,0.6153846153846154,0.0,0.6923076923076923,0.1538461538461538,0.5384615384615384,0.1538461538461538,0.5384615384615384,0.1538461538461538,0.3846153846153846,0.1538461538461538,0.0,0.0,0.0,0.1538461538461538,0.5384615384615384,-0.0329670329670329,0.0054945054945055,0.0,-0.0274725274725274,-0.0439560439560439,0.0164835164835165,-0.0274725274725274,0.0,-0.0384615384615384,0.0219780219780219,-0.0109890109890109,0.0,0.0,0.0,1.5241285411163744e-17,-0.0274725274725274
0.0,0.3333333333333333,0.0,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.0,0.3333333333333333,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,-0.0571428571428571,0.0,-0.0571428571428571,-0.1428571428571428,0.0857142857142857,0.0,-0.0571428571428571,0.0,0.0857142857142857,-0.1428571428571428,0.0,0.0,0.0,0.0,-0.0571428571428571,0.1428571428571428,0.4285714285714285,0.0,0.5714285714285714,0.1428571428571428,0.4285714285714285,0.0,0.5714285714285714,0.4285714285714285,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,-0.1071428571428572,0.2142857142857142,0.0,0.107142857142857,-0.1071428571428572,0.2142857142857142,0.0,0.107142857142857,0.2142857142857142,-0.1071428571428572,0.0,0.0,0.0,0.0,0.0,0.107142857142857
0.3846153846153846,0.1538461538461538,0.0,0.5384615384615384,0.4615384615384615,0.0769230769230769,0.2307692307692307,0.3076923076923077,0.2307692307692307,0.3076923076923077,0.0,0.1538461538461538,0.0,0.0,0.0,0.3846153846153846,0.0879120879120879,-0.0494505494505494,0.0,0.0384615384615384,0.0604395604395604,-0.0219780219780219,0.0219780219780219,0.0164835164835164,0.0274725274725274,0.0109890109890109,0.0,0.0549450549450549,0.0,0.0,0.0,-0.0164835164835164,0.0714285714285714,0.6428571428571429,0.0,0.7142857142857143,0.1428571428571428,0.5714285714285714,0.0,0.7142857142857143,0.1428571428571428,0.3571428571428571,0.2142857142857142,0.0714285714285714,0.0,0.0714285714285714,0.0714285714285714,0.5,-0.0285714285714286,0.0241758241758241,0.0,-0.0043956043956044,-0.0219780219780219,0.0175824175824175,0.0,-0.0043956043956044,0.0483516483516483,-0.0549450549450549,0.0021978021978021,0.0153846153846153,0.0,-0.0285714285714286,0.0021978021978021,0.0065934065934065
0.7333333333333333,0.1,0.0333333333333333,0.8,0.8333333333333334,0.0,0.1333333333333333,0.7,0.2,0.6333333333333333,0.0,0.2,0.0333333333333333,0.2333333333333333,0.1666666666666666,0.2333333333333333,-0.0017797552836484,0.0033370411568409,-0.0033370411568409,0.0048943270300333,0.0015572858731924,0.0,0.0048943270300333,-0.0033370411568409,-0.0026696329254727,0.0042269187986651,0.0,0.0008898776418242,-0.0064516129032258,-0.000222469410456,0.0157953281423804,-0.003781979977753,0.032258064516129,0.6129032258064516,0.0,0.6451612903225806,0.032258064516129,0.6129032258064516,0.064516129032258,0.5806451612903226,0.1935483870967742,0.3548387096774194,0.0967741935483871,0.064516129032258,0.0,0.0,0.1290322580645161,0.4516129032258064,-0.0060483870967742,0.0193548387096774,0.0,0.0133064516129032,0.0048387096774193,0.0084677419354838,3.7107596386424174e-18,0.0133064516129032,0.0012096774193548,0.0008064516129032,0.0112903225806451,0.0100806451612903,0.0,0.0,-0.0028225806451612,0.0060483870967741
0.68,0.0,0.08,0.6,0.52,0.16,0.12,0.56,0.04,0.6,0.04,0.12,0.0,0.24,0.08,0.28,-0.0107692307692307,0.0,-0.0123076923076923,0.0015384615384615,0.0023076923076923,-0.013076923076923,0.003076923076923,-0.0138461538461538,-0.0061538461538461,-0.013076923076923,0.0084615384615384,-0.0169230769230769,0.0,0.0115384615384615,-0.0107692307692307,-0.003076923076923,0.0,0.6,0.0,0.6,0.04,0.56,0.08,0.52,0.24,0.24,0.12,0.12,0.0,0.0,0.28,0.24,0.0,0.0253846153846153,0.0,0.0253846153846153,0.0015384615384615,0.0238461538461538,0.0007692307692307,0.0246153846153846,0.0007692307692307,0.02,0.0046153846153846,0.0138461538461538,0.0,0.0,0.0023076923076923,0.0107692307692307
0.0,0.5,0.0,0.5,0.5,0.0,0.0833333333333333,0.4166666666666667,0.25,0.25,0.0,0.0833333333333333,0.0,0.0,0.1666666666666666,0.3333333333333333,0.0,-1.4806630071175342e-17,0.0,-1.4806630071175342e-17,-1.4806630071175342e-17,0.0,0.0244755244755244,-0.0244755244755244,0.0314685314685314,-0.0314685314685314,0.0,0.0034965034965034,0.0,0.0,-0.0349650349650349,0.0349650349650349,0.0769230769230769,0.6153846153846154,0.0,0.6923076923076923,0.0,0.6923076923076923,0.2307692307692307,0.4615384615384615,0.3076923076923077,0.3076923076923077,0.0769230769230769,0.0,0.0,0.0,0.0769230769230769,0.6153846153846154,-0.0329670329670329,0.0659340659340659,0.0,0.0329670329670329,0.0,0.0329670329670329,0.0329670329670329,0.0,0.0164835164835165,0.0054945054945054,0.0109890109890109,0.0,0.0,0.0,0.0329670329670329,8.709305949236425e-18
0.0,0.6666666666666666,0.0,0.6666666666666666,0.5555555555555556,0.1111111111111111,0.0,0.6666666666666666,0.0,0.5555555555555556,0.1111111111111111,0.0,0.2222222222222222,0.0,0.2222222222222222,0.3333333333333333,0.0,-0.0166666666666667,0.0,-0.0166666666666667,-0.0166666666666667,-1.3602952914354521e-17,0.0,-0.0166666666666667,0.0,-1.5546231902119453e-17,-0.0166666666666666,0.0,-0.0333333333333333,0.0,0.0333333333333333,0.0166666666666666,0.1,0.6,0.0,0.7,0.2,0.5,0.1,0.6,0.5,0.2,0.0,0.0,0.0,0.1,0.2,0.4,-0.0545454545454545,0.1090909090909091,0.0,0.0545454545454545,-0.0484848484848484,0.103030303030303,0.006060606060606,0.0484848484848485,0.0545454545454545,3.288196813495084e-18,0.0,0.0,0.0,-0.0545454545454545,-0.0242424242424242,0.1333333333333333
0.2,0.4,0.0,0.6,0.2,0.4,0.2,0.4,0.2,0.4,0.0,0.2,0.0,0.0,0.0,0.4,-0.2,5.067451620406766e-17,0.0,-0.2,-0.0999999999999999,-0.1,-0.0999999999999999,-0.1,0.0999999999999999,-0.3,0.0,-0.2,0.0,0.0,0.0,5.067451620406766e-17,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0285714285714285,0.0,0.0285714285714285,0.0,0.0285714285714285,0.0,0.0285714285714285,0.0285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0285714285714285
0.391304347826087,0.0434782608695652,0.0434782608695652,0.391304347826087,0.4347826086956521,0.0,0.0869565217391304,0.3478260869565217,0.0869565217391304,0.3043478260869565,0.0434782608695652,0.0,0.0,0.1304347826086956,0.0434782608695652,0.2608695652173913,0.0128458498023715,-0.0019762845849802,-0.008893280632411,0.0197628458498023,0.0108695652173913,0.0,-0.0019762845849802,0.0128458498023715,0.0019762845849802,0.0,0.008893280632411,0.0,0.0,0.0069169960474308,0.0019762845849802,0.0019762845849802,0.0416666666666666,0.625,0.0,0.6666666666666666,0.0833333333333333,0.5833333333333334,0.0416666666666666,0.625,0.1666666666666666,0.4166666666666667,0.0833333333333333,0.0,0.0,0.0416666666666666,0.0833333333333333,0.5416666666666666,-0.01,-0.0004347826086956,0.0,-0.0104347826086956,-0.008695652173913,-0.0017391304347826,0.0004347826086956,-0.0108695652173913,-0.0052173913043478,-0.0130434782608695,0.0078260869565217,0.0,0.0,-0.01,-0.0008695652173913,0.0004347826086956
0.0,0.4285714285714285,0.0,0.4285714285714285,0.4285714285714285,0.0,0.0,0.4285714285714285,0.0,0.2857142857142857,0.1428571428571428,0.1428571428571428,0.0,0.0,0.1428571428571428,0.2857142857142857,0.0,0.1428571428571428,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,0.1428571428571428,0.0,0.1071428571428571,0.0357142857142857,0.1071428571428571,0.0,0.0,0.1071428571428571,0.0357142857142857,0.125,0.5,0.0,0.625,0.125,0.5,0.25,0.375,0.375,0.25,0.0,0.0,0.0,0.125,0.0,0.5,-0.0833333333333332,-0.0238095238095237,0.0,-0.107142857142857,-0.0833333333333332,-0.0238095238095237,-0.0714285714285714,-0.0357142857142856,-0.0357142857142857,-0.0714285714285713,0.0,0.0,0.0,-0.0833333333333332,0.0,-0.0238095238095237
0.5909090909090909,0.2272727272727272,0.0,0.8181818181818182,0.7272727272727273,0.0909090909090909,0.0909090909090909,0.7272727272727273,0.1363636363636363,0.5,0.1818181818181818,0.0909090909090909,0.0,0.0909090909090909,0.0909090909090909,0.5909090909090909,0.0502540937323546,-0.0457368718238283,0.0,0.0045172219085262,0.0237154150197628,-0.0191981931112365,0.0045172219085262,1.1576622983149948e-17,0.0095990965556182,-0.0062111801242235,0.0011293054771315,-1.5435497310866593e-17,0.0,-0.0045172219085262,-0.018068887634105,0.0152456239412761,0.0434782608695652,0.8260869565217391,0.0,0.8695652173913043,0.0869565217391304,0.782608695652174,0.0869565217391304,0.782608695652174,0.0869565217391304,0.6086956521739131,0.1739130434782608,0.0,0.0,0.0434782608695652,0.2608695652173913,0.5652173913043478,-0.0108695652173913,0.016798418972332,0.0,0.0059288537549407,-0.0148221343873517,0.0207509881422924,-0.0029644268774703,0.008893280632411,-0.0049407114624505,0.0118577075098814,-0.0009881422924901,0.0,0.0,-0.0108695652173913,-0.0029644268774703,0.0197628458498023
0.75,0.0,0.125,0.625,0.75,0.0,0.0625,0.625,0.1875,0.5,0.0625,0.25,0.0,0.0,0.0,0.5,-0.0029411764705882,0.0,-0.0176470588235294,0.0147058823529411,-0.0029411764705882,0.0,-0.0044117647058823,0.0117647058823529,0.0397058823529411,-0.0205882352941176,-0.0220588235294117,0.0323529411764705,0.0,0.0,0.0,-0.0352941176470588,0.0,0.6470588235294118,0.0,0.6470588235294118,0.0588235294117647,0.5882352941176471,0.1176470588235294,0.5294117647058824,0.1176470588235294,0.4705882352941176,0.0588235294117647,0.0588235294117647,0.0,0.0,0.1764705882352941,0.4117647058823529,0.0,0.0098039215686274,0.0,0.0098039215686274,0.0196078431372548,-0.0098039215686274,0.0122549019607843,-0.0024509803921568,0.0122549019607843,0.0073529411764705,-0.0098039215686274,0.0049019607843137,0.0,0.0,0.0073529411764705,-0.0024509803921568
0.4666666666666667,0.2666666666666666,0.0,0.7333333333333333,0.7333333333333333,0.0,0.2,0.5333333333333333,0.3333333333333333,0.3333333333333333,0.0666666666666666,0.2,0.0,0.0666666666666666,0.0666666666666666,0.4,0.0285714285714285,-0.0178571428571428,0.0,0.0107142857142856,0.0107142857142856,0.0,-0.0107142857142857,0.0214285714285714,-0.0035714285714285,-0.0035714285714285,0.0178571428571428,0.0249999999999999,0.0,0.0071428571428571,-0.0071428571428571,-0.0142857142857143,0.0,0.625,0.0,0.625,0.0625,0.5625,0.125,0.5,0.1875,0.4375,0.0,0.0,0.0,0.0,0.25,0.375,0.0,0.0205882352941176,0.0,0.0205882352941176,-0.0044117647058823,0.0249999999999999,-0.0029411764705882,0.0235294117647058,-0.0014705882352941,0.0220588235294117,0.0,0.0,0.0,0.0,0.0029411764705882,0.0176470588235294
0.5333333333333333,0.1333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0666666666666666,0.6,0.0,0.2,0.0,0.2,0.1333333333333333,0.1333333333333333,0.0035714285714285,-0.0035714285714285,0.0,-6.969589578513175e-18,-0.0285714285714285,0.0285714285714285,0.0,-6.969589578513175e-18,-0.0107142857142857,0.0107142857142857,0.0,0.0214285714285714,0.0,-0.0107142857142857,-0.0035714285714285,-0.0071428571428571,0.0625,0.5,0.0,0.5625,0.0,0.5625,0.125,0.4375,0.1875,0.3125,0.0625,0.0,0.0,0.0625,0.0,0.5,-0.0220588235294117,-0.0176470588235294,0.0,-0.0397058823529411,0.0,-0.0397058823529411,0.0147058823529411,-0.0544117647058823,0.0014705882352941,-0.0249999999999999,-0.0161764705882352,0.0,0.0,-0.0220588235294117,0.0,-0.0176470588235294
0.631578947368421,0.0,0.0526315789473684,0.5789473684210527,0.5263157894736842,0.1052631578947368,0.2105263157894736,0.4210526315789473,0.3157894736842105,0.3157894736842105,0.0,0.0526315789473684,0.0,0.4210526315789473,0.0526315789473684,0.1052631578947368,0.0210526315789473,0.0,-0.0140350877192982,0.0350877192982456,0.0070175438596491,0.0140350877192982,-0.0175438596491228,0.0385964912280701,-0.019298245614035,0.0403508771929824,0.0,0.0035087719298245,0.0,0.0508771929824561,-0.0122807017543859,-0.0210526315789473,0.05,0.5,0.0,0.55,0.15,0.4,0.1,0.45,0.15,0.4,0.0,0.1,0.0,0.05,0.15,0.25,-0.0142857142857143,0.0165413533834586,0.0,0.0022556390977443,-0.0157894736842105,0.0180451127819548,0.0165413533834586,-0.0142857142857143,0.0142857142857142,-0.0120300751879699,0.0,0.0120300751879699,0.0,-0.0142857142857143,-0.0187969924812029,0.0233082706766917
0.3076923076923077,0.3076923076923077,0.0,0.6153846153846154,0.6153846153846154,0.0,0.0769230769230769,0.5384615384615384,0.1538461538461538,0.3846153846153846,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0769230769230769,0.4615384615384615,0.0494505494505494,-0.0714285714285714,0.0,-0.0219780219780219,-0.0219780219780219,0.0,0.0219780219780219,-0.0439560439560439,0.0109890109890109,-0.0604395604395604,0.0274725274725274,-0.0164835164835164,0.0,0.0,-0.0274725274725274,0.0219780219780219,0.0,0.7142857142857143,0.0,0.7142857142857143,0.1428571428571428,0.5714285714285714,0.1428571428571428,0.5714285714285714,0.1428571428571428,0.5,0.0714285714285714,0.0714285714285714,0.0,0.0,0.1428571428571428,0.5,0.0,0.0351648351648351,0.0,0.0351648351648351,-0.0043956043956044,0.0395604395604395,0.0263736263736263,0.0087912087912087,0.0483516483516483,0.0109890109890109,-0.0241758241758241,0.0109890109890109,0.0,0.0,-0.0043956043956043,0.0285714285714285
