DT-Level 0_mean,DT-Level 1_mean,DT-Level 2_mean,DT-Level 3_mean,DT-Level 4_mean,DT-Level 5_mean,DT-Level 6_mean,DT-Level 7_mean,DT-Label A_mean,DT-Label B_mean,DT-Label C_mean,DT-Label D_mean,DT-Label E_mean,DT-Label F_mean,DT-Label G_mean,DT-Label H_mean,DT-Label I_mean,DT-Level 0_grad,DT-Level 1_grad,DT-Level 2_grad,DT-Level 3_grad,DT-Level 4_grad,DT-Level 5_grad,DT-Level 6_grad,DT-Level 7_grad,DT-Label A_grad,DT-Label B_grad,DT-Label C_grad,DT-Label D_grad,DT-Label E_grad,DT-Label F_grad,DT-Label G_grad,DT-Label H_grad,DT-Label I_grad
0.0,0.07692307692307693,0.0,0.0,0.6410256410256411,0.05128205128205128,0.0,0.0,0.0,0.07692307692307693,0.2564102564102564,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008097165991902831,0.0,0.0,-0.007489878542510121,-0.0012145748987854252,0.0,0.0,0.0,0.0018218623481781385,0.008299595141700405,-0.005870445344129557,0.0,0.0,0.0,0.0,0.0
0.0,0.07407407407407407,0.0,0.0,0.6296296296296297,0.18518518518518517,0.0,0.0,0.0,0.037037037037037035,0.07407407407407407,0.07407407407407407,0.037037037037037035,0.0,0.0,0.037037037037037035,0.0,0.0,0.0006105006105006127,0.0,0.0,0.0006105006105006091,0.014652014652014659,0.0,0.0,0.0,0.007326007326007327,-0.00854700854700855,0.009768009768009771,-0.0036630036630036634,0.0,0.0,-0.0073260073260073295,0.0
0.0,0.0,0.0,0.0,0.5882352941176471,0.058823529411764705,0.058823529411764705,0.0,0.0,0.11764705882352941,0.29411764705882354,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022058823529411804,0.014705882352941181,-0.004901960784313732,0.0,0.0,0.0024509803921568536,-0.009803921568627432,-0.009803921568627458,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.5384615384615384,0.15384615384615385,0.0,0.0,0.0,0.07692307692307693,0.3076923076923077,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021978021978021924,0.021978021978021983,0.0,0.0,0.0,-0.01098901098901098,0.016483516483516477,0.021978021978021987,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.7741935483870968,0.0967741935483871,0.0,0.0,0.0,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0,0.0,0.0967741935483871,0.03225806451612903,0.0,0.0,0.0,0.0,0.014516129032258055,0.0012096774193548377,0.0,0.0,0.0,0.00524193548387097,-0.006048387096774197,0.0,0.0,0.0,0.0,-0.0004032258064516141,0.006048387096774195
0.0,0.0,0.0,0.0,0.5142857142857142,0.02857142857142857,0.02857142857142857,0.0,0.0,0.17142857142857143,0.42857142857142855,0.05714285714285714,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002240896358543417,-0.0008403361344537808,0.0011204481792717082,0.0,0.0,-0.006442577030812317,0.0014005602240896365,-0.0033613445378151254,-0.003361344537815126,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.5833333333333334,0.125,0.0,0.0,0.0,0.08333333333333333,0.20833333333333334,0.0,0.041666666666666664,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.006956521739130431,-0.0039130434782608725,0.0,0.0,0.0,0.0017391304347826066,0.004782608695652166,0.0,0.00565217391304348,0.0,0.0,0.0,-0.00782608695652174
0.0,0.0,0.0,0.0,0.32,0.2,0.0,0.0,0.0,0.08,0.44,0.2,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.016153846153846158,0.0030769230769230843,0.0,0.0,0.0,-0.009230769230769226,-0.0038461538461538555,0.0015384615384615445,0.0,0.0,0.0,-0.001538461538461535,0.0
0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,0.0,0.3157894736842105,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,-0.00701754385964913,0.0,0.0,0.0,0.0,-0.0017543859649122799,-0.015789473684210527,0.01228070175438597,0.0,0.0,0.0,0.0,0.01403508771929825
0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.2,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.017857142857142863,0.0,0.0,0.0,0.0,-0.0071428571428571366,-0.025000000000000015,0.03214285714285714,0.007142857142857146,0.0,0.0,-0.0071428571428571366,0.0
0.0,0.0,0.0,0.0,0.8095238095238095,0.0,0.0,0.0,0.0,0.09523809523809523,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.011688311688311703,0.0,0.0,0.0,0.0,-0.007792207792207788,-0.012987012987013002,0.0,0.0,0.0,0.0,0.0,0.001298701298701302
0.0,0.0,0.0,0.0,0.65,0.1,0.05,0.0,0.0,0.1,0.05,0.15,0.05,0.0,0.0,0.15,0.1,0.0,0.0,0.0,0.0,0.0067669172932331165,0.006015037593984962,-0.003759398496240599,0.0,0.0,-0.02105263157894736,-0.014285714285714303,0.005263157894736843,-0.006766917293233076,0.0,0.0,-0.017293233082706763,0.01654135338345864
0.024390243902439025,0.0,0.0,0.0,0.36585365853658536,0.14634146341463414,0.0,0.0,0.0,0.12195121951219512,0.1951219512195122,0.17073170731707318,0.024390243902439025,0.0,0.0,0.024390243902439025,0.1951219512195122,0.0005226480836236937,0.0,0.0,0.0,0.0008710801393728244,0.009059233449477351,0.0,0.0,0.0,0.007142857142857143,-0.010104529616724735,0.0017421602787456455,-0.001742160278745644,0.0,0.0,0.0013937282229965155,0.0020905923344947726
0.0,0.0,0.0,0.0,0.4666666666666667,0.1,0.0,0.0,0.0,0.2,0.16666666666666666,0.0,0.0,0.0,0.0,0.03333333333333333,0.2,0.0,0.0,0.0,0.0,0.011123470522803115,0.0064516129032258064,0.0,0.0,0.0,-0.003559510567297005,-0.00511679644048945,0.0,0.0,0.0,0.0,-0.0015572858731924366,-0.006674082313681868
0.0,0.02564102564102564,0.0,0.0,0.7692307692307693,0.1794871794871795,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0016194331983805667,0.0,0.0,0.003846153846153845,-0.0016194331983805663,0.0,0.0,0.0,-0.002429149797570852,-0.00587044534412956,0.0,0.0,0.0,0.0,-0.003643724696356275,0.0
0.0,0.0,0.0,0.047619047619047616,0.47619047619047616,0.09523809523809523,0.0,0.0,0.0,0.23809523809523808,0.09523809523809523,0.23809523809523808,0.19047619047619047,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.009090909090909089,0.02337662337662338,0.0025974025974026,0.0,0.0,0.0,-0.005194805194805185,-0.001298701298701319,0.011688311688311692,0.020779220779220772,0.0,0.0,0.0012987012987013009,-0.01428571428571428
0.0,0.047619047619047616,0.047619047619047616,0.0,0.5238095238095238,0.19047619047619047,0.0,0.0,0.0,0.0,0.19047619047619047,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.09523809523809523,0.0,-0.009090909090909085,0.011688311688311684,0.0,0.020779220779220783,7.253328147307923e-18,0.0,0.0,0.0,0.0,-0.0038961038961039134,0.010389610389610386,-0.003896103896103892,0.0,0.0,0.0,-0.0038961038961038913
0.0,0.0,0.0,0.0,0.6842105263157895,0.15789473684210525,0.0,0.0,0.0,0.10526315789473684,0.10526315789473684,0.15789473684210525,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.024561403508771933,0.008771929824561406,0.0,0.0,0.0,0.0017543859649122805,-0.022807017543859647,-0.015789473684210537,0.0,0.0,0.0,0.0,-0.01403508771929825
0.0,0.08,0.0,0.0,0.52,0.2,0.04,0.0,0.0,0.08,0.2,0.04,0.0,0.0,0.0,0.04,0.04,0.0,-0.001538461538461536,0.0,0.0,0.02615384615384616,-0.0061538461538461495,0.003846153846153846,0.0,0.0,-0.0015384615384615378,-0.0015384615384615517,7.930164461608263e-19,0.0,0.0,0.0,-0.006923076923076921,-0.008461538461538458
0.0,0.030303030303030304,0.0,0.0,0.696969696969697,0.12121212121212122,0.030303030303030304,0.0,0.06060606060606061,0.09090909090909091,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.0,0.0,0.06060606060606061,0.030303030303030304,0.0,-0.002339572192513368,0.0,0.0,0.0053475935828877,-0.0060160427807486585,0.0016711229946524064,0.0,-0.0013368983957219238,-0.0006684491978609724,-0.005347593582887711,-0.004010695187165775,-0.0010026737967914435,0.0,0.0,0.0026737967914438497,0.002339572192513369
0.03225806451612903,0.12903225806451613,0.0,0.0,0.6774193548387096,0.0967741935483871,0.0,0.0,0.06451612903225806,0.03225806451612903,0.12903225806451613,0.12903225806451613,0.06451612903225806,0.0,0.0,0.0,0.0,0.0008064516129032259,-0.00241935483870968,0.0,0.0,0.025806451612903226,-0.0024193548387096793,0.0,0.0,0.005645161290322583,-0.00524193548387097,-0.019758064516129048,0.004838709677419353,0.00806451612903226,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.03571428571428571,0.4642857142857143,0.07142857142857142,0.017857142857142856,0.0,0.03571428571428571,0.08928571428571429,0.25,0.05357142857142857,0.05357142857142857,0.0,0.0,0.05357142857142857,0.07142857142857142,0.0,0.0,0.0,0.0013670539986329465,-0.0037593984962406056,0.0025974025974025983,0.0010594668489405331,0.0,0.0033492822966507186,0.0025632262474367725,-0.007860560492139446,0.0007177033492822965,-0.0021531100478468907,0.0,0.0,-0.0031100478468899526,-0.0008885850991114158
0.0,0.0,0.0,0.0,0.7333333333333333,0.13333333333333333,0.0,0.0,0.0,0.2,0.06666666666666667,0.26666666666666666,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010714285714285711,0.0,0.0,0.0,0.028571428571428567,-0.025000000000000015,0.021428571428571432,-3.4847947892565875e-18,0.0,0.0,0.0,0.0
0.0,0.043478260869565216,0.0,0.043478260869565216,0.5217391304347826,0.17391304347826086,0.043478260869565216,0.0,0.0,0.17391304347826086,0.21739130434782608,0.043478260869565216,0.0,0.043478260869565216,0.0,0.043478260869565216,0.0,0.0,-0.001976284584980237,0.0,0.005928853754940711,0.00494071146245061,0.00691699604743084,0.010869565217391304,0.0,0.0,-0.0059288537549407345,-0.016798418972332044,0.0009881422924901211,0.0,-0.0009881422924901183,0.0,-0.009881422924901186,0.0
0.0,0.0,0.0,0.0,0.7586206896551724,0.10344827586206896,0.0,0.0,0.0,0.10344827586206896,0.20689655172413793,0.10344827586206896,0.0,0.0,0.0,0.034482758620689655,0.034482758620689655,0.0,0.0,0.0,0.0,0.011330049261083745,-0.007881773399014774,0.0,0.0,0.0,-0.0029556650246305403,-0.017241379310344834,0.012807881773399013,0.0,0.0,0.0,-0.0034482758620689633,0.006403940886699505
0.0,0.0,0.0,0.0,0.3448275862068966,0.06896551724137931,0.0,0.0,0.034482758620689655,0.1724137931034483,0.2413793103448276,0.06896551724137931,0.0,0.0,0.0,0.0,0.20689655172413793,0.0,0.0,0.0,0.0,-0.0029556650246305403,0.006896551724137929,0.0,0.0,0.004433497536945812,0.01773399014778325,-0.0103448275862069,-0.0009852216748768463,0.0,0.0,0.0,0.0,-0.0034482758620689633
0.06666666666666667,0.0,0.0,0.0,0.8,0.06666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.2,0.0,0.0,0.0,0.0,-0.021428571428571425,0.0,0.0,0.0,0.05714285714285714,-0.01071428571428571,0.0,0.0,0.0,0.0,-0.025000000000000015,0.01071428571428571,0.01071428571428571,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,-0.08571428571428573,-0.1428571428571428,0.1142857142857143,-0.02857142857142856,0.0,0.0,0.028571428571428574,0.0
0.0,0.0,0.0,0.0,0.5945945945945946,0.05405405405405406,0.0,0.0,0.0,0.10810810810810811,0.10810810810810811,0.02702702702702703,0.02702702702702703,0.0,0.0,0.02702702702702703,0.16216216216216217,0.0,0.0,0.0,0.0,0.009957325746799433,-0.0037932669511616863,0.0,0.0,0.0,0.00047415836889521155,-0.00260787102892366,-0.0028449502133712657,0.0011853959222380276,0.0,0.0,-0.0040303461356092935,-0.0033191085822664767
0.0,0.0,0.0,0.061224489795918366,0.5306122448979592,0.10204081632653061,0.0,0.0,0.0,0.16326530612244897,0.32653061224489793,0.08163265306122448,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004591836734693877,0.006530612244897949,0.0013265306122448967,0.0,0.0,0.0,0.0053061224489795895,-0.008061224489795921,-0.002040816326530613,-0.0018367346938775511,0.0,0.0,0.0,0.0
0.0,0.037037037037037035,0.037037037037037035,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.0,1.762338695716115e-19,-0.004273504273504275,0.0,0.01343101343101344,0.0,0.0,0.0,0.0,-0.0018315018315018345,-0.017704517704517708,0.0,0.0,0.0,0.003663003663003664,-0.0073260073260073295,0.012210012210012212
0.030303030303030304,0.0,0.030303030303030304,0.06060606060606061,0.48484848484848486,0.18181818181818182,0.0,0.0,0.030303030303030304,0.12121212121212122,0.18181818181818182,0.030303030303030304,0.0,0.0,0.030303030303030304,0.0,0.0,0.002339572192513369,0.0,0.0020053475935828883,-0.0006684491978609627,-0.005681818181818173,0.014037433155080213,0.0,0.0,0.002339572192513369,0.004010695187165777,-0.0030080213903743397,-0.002005347593582886,0.0,0.0,-0.0026737967914438497,0.0,0.0
0.0,0.0,0.0,0.13793103448275862,0.7241379310344828,0.034482758620689655,0.0,0.0,0.034482758620689655,0.13793103448275862,0.034482758620689655,0.06896551724137931,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009852216748768475,5.056271712225555e-18,0.005911330049261081,0.0,0.0,-0.0034482758620689633,-0.00295566502463055,-0.006896551724137937,0.0014778325123152702,-0.0014778325123152702,0.0,0.0,0.0,0.0
0.0,0.08571428571428572,0.02857142857142857,0.0,0.7142857142857143,0.05714285714285714,0.0,0.0,0.0,0.05714285714285714,0.05714285714285714,0.0,0.0,0.0,0.02857142857142857,0.05714285714285714,0.02857142857142857,0.0,0.003361344537815125,0.0025210084033613434,0.0,-0.0011204481792717077,0.0050420168067226885,0.0,0.0,0.0,-0.0005602240896358519,-0.008123249299719887,0.0,0.0,0.0,0.004481792717086834,-0.00868347338935574,0.0011204481792717082
0.0,0.0425531914893617,0.0,0.0,0.8085106382978723,0.0425531914893617,0.0,0.0,0.02127659574468085,0.02127659574468085,0.0425531914893617,0.0851063829787234,0.0,0.0,0.0,0.02127659574468085,0.0425531914893617,0.0,0.0024283071230342275,0.0,0.0,0.003006475485661424,-0.001503237742830712,0.0,0.0,-0.001156336725254394,-0.0024283071230342284,-0.0017345050878815993,-0.002081406105457911,0.0,0.0,0.0,0.0009250693802035149,-0.0006938020351526369
0.0,0.0,0.0,0.0,0.7333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.05357142857142856,-0.01785714285714285,0.0,0.0,0.0,0.0,-0.010714285714285735,-0.01071428571428571,0.0,0.0,0.0,-0.035714285714285705,0.0
0.0,0.0,0.047619047619047616,0.0,0.7142857142857143,0.09523809523809523,0.0,0.0,0.0,0.2857142857142857,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,-0.0012987012987012963,0.0,0.009090909090909104,0.015584415584415583,0.0,0.0,0.0,-0.007792207792207785,-0.012987012987013002,2.0723794706594066e-18,0.0,0.0,0.0,0.0,-0.003896103896103892
0.0,0.04878048780487805,0.0,0.024390243902439025,0.6829268292682927,0.04878048780487805,0.0,0.0,0.0,0.07317073170731707,0.07317073170731707,0.04878048780487805,0.024390243902439025,0.0,0.0,0.0,0.0975609756097561,0.0,-0.0043554006968641095,0.0,-0.0015679442508710793,-0.0006968641114982499,0.006794425087108013,0.0,0.0,0.0,-0.0020905923344947735,-0.007491289198606274,0.0033101045296167245,-0.001742160278745644,0.0,0.0,0.0,0.002787456445993031
0.0,0.0,0.0,0.0,0.8484848484848485,0.15151515151515152,0.0,0.0,0.0,0.18181818181818182,0.06060606060606061,0.0,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008021390374331545,-0.0006684491978609609,0.0,0.0,0.0,-0.010360962566844913,-0.009024064171123,0.0,-0.0036764705882352928,0.0,0.0,0.0,0.0
0.0,0.04,0.04,0.0,0.68,0.12,0.0,0.0,0.0,0.04,0.08,0.12,0.12,0.0,0.0,0.04,0.08,0.0,-0.007692307692307688,0.0007692307692307701,0.0,0.01846153846153847,-0.013846153846153838,0.0,0.0,0.0,-0.00615384615384615,-0.008461538461538475,-0.011538461538461532,-0.006923076923076913,0.0,0.0,-0.002307692307692307,0.009230769230769232
0.0,0.0,0.05263157894736842,0.0,0.631578947368421,0.10526315789473684,0.10526315789473684,0.0,0.0,0.15789473684210525,0.3157894736842105,0.10526315789473684,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.01578947368421053,0.0,0.008771929824561408,-0.019298245614035092,0.0017543859649122842,0.0,0.0,0.008771929824561408,-0.008771929824561413,-0.01403508771929825,0.0,0.0,0.0,0.01403508771929825,0.0
0.0,0.041666666666666664,0.0,0.0,0.7083333333333334,0.16666666666666666,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,-0.00043478260869565235,0.0,0.0,0.007391304347826076,0.010434782608695653,0.0,0.0,0.0,0.0004347826086956519,-0.010000000000000012,-0.007826086956521743,0.0,0.0,0.0,0.0,-0.007391304347826088
0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.35294117647058826,0.23529411764705882,0.0,0.0,0.0,0.058823529411764705,0.29411764705882354,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.002450980392156859,-6.099628253816245e-18,-0.017156862745098048,0.019607843137254888,0.01715686274509803,0.0,0.0,0.0,-0.014705882352941187,-0.031862745098039214,0.019607843137254898,0.0,0.0,0.0,0.012254901960784315,-6.099628253816245e-18
0.0,0.0,0.0,0.0,0.6666666666666666,0.14285714285714285,0.047619047619047616,0.0,0.0,0.0,0.19047619047619047,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007792207792207775,0.011688311688311687,0.003896103896103897,0.0,0.0,0.0,-0.00649350649350651,-0.006493506493506488,0.0,0.0,0.0,0.0,0.0
0.0,0.06896551724137931,0.0,0.0,0.6551724137931034,0.10344827586206896,0.06896551724137931,0.0,0.034482758620689655,0.10344827586206896,0.10344827586206896,0.034482758620689655,0.034482758620689655,0.0,0.0,0.0,0.06896551724137931,0.0,0.0004926108374384249,0.0,0.0,0.0044334975369458235,-0.0009852216748768468,-0.0004926108374384224,0.0,0.0014778325123152717,2.5281358561127776e-18,0.0009852216748768394,-0.0009852216748768468,-0.004926108374384236,0.0,0.0,0.0,-0.003940886699507388
0.0,0.08,0.04,0.0,0.64,0.16,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.0,0.0,0.0,0.04,0.0,0.0007692307692307711,0.0007692307692307701,0.0,0.0023076923076923318,0.01076923076923077,0.0,0.0,0.0,-0.004615384615384612,-0.009230769230769246,-0.011538461538461534,-0.006923076923076921,0.0,0.0,0.0,0.0007692307692307701
0.0,0.0,0.0,0.0,0.696969696969697,0.15151515151515152,0.0,0.0,0.0,0.12121212121212122,0.030303030303030304,0.0,0.030303030303030304,0.0,0.030303030303030304,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,1.2455996101336507e-17,0.0106951871657754,0.0,0.0,0.0,-0.0056818181818181785,-0.005347593582887711,0.0,0.0016711229946524064,0.0,-0.0036764705882352945,0.0,-0.001671122994652406
0.0,0.1,0.0,0.0,0.6666666666666666,0.03333333333333333,0.0,0.0,0.0,0.16666666666666666,0.06666666666666667,0.06666666666666667,0.0,0.0,0.03333333333333333,0.0,0.13333333333333333,0.0,0.0011123470522803097,0.0,0.0,0.008898776418242483,-0.0037819799777530604,0.0,0.0,0.0,0.0006674082313681859,-0.0022246941045606363,0.004894327030033371,0.0,0.0,-0.002447163515016686,0.0,-2.4006575802900343e-18
0.0,0.023255813953488372,0.046511627906976744,0.0,0.627906976744186,0.046511627906976744,0.023255813953488372,0.0,0.0,0.20930232558139536,0.046511627906976744,0.0,0.0,0.0,0.023255813953488372,0.11627906976744186,0.16279069767441862,0.0,-0.0016611295681063128,0.0018121413470250677,0.0,0.006795530051344004,-0.003926306251887648,0.001963153125943824,0.0,0.0,-0.0004530353367562695,-0.004077318030806404,0.0,0.0,0.0,0.001510117789187557,0.0015101177891875572,0.0021141649048625794
0.034482758620689655,0.034482758620689655,0.0,0.0,0.7586206896551724,0.0,0.034482758620689655,0.0,0.0,0.13793103448275862,0.13793103448275862,0.034482758620689655,0.0,0.0,0.0,0.06896551724137931,0.034482758620689655,0.004433497536945812,0.0014778325123152717,0.0,0.0,-0.005911330049261065,0.0,0.003448275862068966,0.0,0.0,-0.015763546798029552,-0.0004926108374384322,0.0029556650246305416,0.0,0.0,0.0,1.2640679280563888e-18,-0.0024630541871921174
0.030303030303030304,0.06060606060606061,0.06060606060606061,0.0,0.5454545454545454,0.12121212121212122,0.0,0.0,0.0,0.18181818181818182,0.15151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010026737967914435,0.0053475935828877,-0.006016042780748661,0.0,0.013703208556149735,-0.005347593582887696,0.0,0.0,0.0,-0.004679144385026739,-0.0073529411764706,0.0,0.0,0.0,0.0,0.0,0.0
0.02702702702702703,0.02702702702702703,0.0,0.0,0.6756756756756757,0.10810810810810811,0.05405405405405406,0.0,0.0,0.16216216216216217,0.05405405405405406,0.0,0.0,0.0,0.0,0.02702702702702703,0.05405405405405406,0.004030346135609294,0.00213371266002845,0.0,0.0,-0.006638217164532949,0.0,0.003556187766714082,0.0,0.0,-0.0042674253200568986,-0.0011853959222380282,0.0,0.0,0.0,0.0,-0.0007112375533428163,0.005215742057847321
0.045454545454545456,0.09090909090909091,0.0,0.0,0.7727272727272727,0.045454545454545456,0.0,0.0,0.0,0.3181818181818182,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016939582156973425,0.005646527385657823,0.0,0.0,0.006211180124223631,0.0016939582156973486,0.0,0.0,0.0,-0.016374929418407663,-0.011857707509881436,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.6571428571428571,0.05714285714285714,0.02857142857142857,0.0,0.05714285714285714,0.2,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.004761904761904768,-0.00028011204481792715,-0.00028011204481792656,0.0,-0.0028011204481792717,-0.005322128851540611,-0.0014005602240896352,0.0,0.0,0.0,0.0,0.0,1.8980944731194517e-18
0.0,0.0,0.030303030303030304,0.0,0.6060606060606061,0.15151515151515152,0.0,0.0,0.0,0.15151515151515152,0.15151515151515152,0.12121212121212122,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,-0.002339572192513368,0.0,0.01102941176470589,-0.004344919786096254,0.0,0.0,0.0,0.004010695187165775,-0.008689839572192524,0.004679144385026738,0.0,0.0,0.0,-0.009024064171122993,0.0
0.0,0.0,0.0,0.0,0.5,0.14285714285714285,0.0,0.0,0.023809523809523808,0.11904761904761904,0.047619047619047616,0.023809523809523808,0.0,0.0,0.0,0.11904761904761904,0.23809523809523808,0.0,0.0,0.0,0.0,-0.005915241876671247,-0.004213596953245277,0.0,0.0,0.0025119520298193007,-8.103071063933113e-05,-0.0022688598979013026,-0.002025767765983306,0.0,0.0,0.0,-0.0008913378170326506,0.00810307106393323
0.0,0.0,0.0,0.0,0.8148148148148148,0.1111111111111111,0.0,0.0,0.0,0.07407407407407407,0.07407407407407407,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006105006105006232,0.010989010989010993,0.0,0.0,0.0,-0.006105006105006106,-0.011599511599511602,0.0,0.0024420024420024424,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.7647058823529411,0.058823529411764705,0.058823529411764705,0.0,0.0,0.35294117647058826,0.058823529411764705,0.0,0.058823529411764705,0.0,0.11764705882352941,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.04901960784313723,-0.009803921568627458,0.0049019607843137246,0.0,0.0,-0.004901960784313742,-0.019607843137254884,0.0,-0.012254901960784322,0.0,-0.01960784313725492,-0.017156862745098048,0.0
0.0,0.058823529411764705,0.0,0.0,0.4117647058823529,0.11764705882352941,0.058823529411764705,0.0,0.0,0.11764705882352941,0.23529411764705882,0.058823529411764705,0.0,0.0,0.0,0.11764705882352941,0.11764705882352941,0.0,0.01715686274509804,0.0,0.0,0.03431372549019606,-0.014705882352941199,-0.004901960784313732,0.0,0.0,0.014705882352941171,-0.05637254901960783,-0.004901960784313732,0.0,0.0,0.0,-0.009803921568627458,0.0049019607843137246
0.0,0.0,0.0,0.0,0.7142857142857143,0.14285714285714285,0.0,0.0,0.0,0.38095238095238093,0.19047619047619047,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01688311688311689,0.003896103896103897,0.0,0.0,0.0,-0.007792207792207775,-0.007792207792207807,0.0,-0.006493506493506488,0.0,0.0,0.0,0.0
0.0,0.05263157894736842,0.0,0.0,0.5789473684210527,0.10526315789473684,0.05263157894736842,0.0,0.0,0.2631578947368421,0.15789473684210525,0.21052631578947367,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.01403508771929825,0.0,0.0,0.012280701754385979,0.019298245614035092,0.0017543859649122812,0.0,0.0,-0.021052631578947375,-0.008771929824561406,0.017543859649122813,0.0,0.0,0.0,-0.007017543859649124,0.0
0.0,0.0625,0.0625,0.0,0.75,0.0625,0.0,0.0,0.0,0.125,0.0625,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.010294117647058825,0.022058823529411763,0.0,0.03235294117647057,-0.013235294117647062,0.0,0.0,0.0,0.0088235294117647,-0.022058823529411752,0.0,0.0,0.0,0.0,-0.02647058823529411,0.0
0.0,0.047619047619047616,0.0,0.0,0.38095238095238093,0.09523809523809523,0.047619047619047616,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,0.2857142857142857,0.047619047619047616,0.0,0.0012987012987013004,0.0,0.0,0.027272727272727268,-0.011688311688311684,0.003896103896103897,0.0,0.0,0.0051948051948051965,-0.028571428571428584,0.0,0.0,0.0,0.0,-0.015584415584415583,0.006493506493506491
0.0,0.0,0.0,0.0,0.3548387096774194,0.1935483870967742,0.03225806451612903,0.0,0.0,0.16129032258064516,0.41935483870967744,0.0,0.0,0.0,0.0,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0,0.0,-0.004838709677419358,-0.007661290322580651,-0.0004032258064516131,0.0,0.0,-0.0004032258064516147,-0.002822580645161301,0.0,0.0,0.0,0.0,0.002419354838709678,0.00524193548387097
